year;month;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31
1973;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1973;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1973;3;0.0;0.0;0.0;0.0;0.0;0.0;0.03116206357477852;0.05170802616550721;0.05973999174576969;0.0561219235918031;0.05193734542456718;0.060490910958200694;0.07549110356885735;0.0789311408016444;0.0759571840263483;0.07905016447368421;0.08684939944564213;0.09965070885555785;0.1030895983522142;0.11100707449022057;0.09924701945199749;0.09187427730474088;0.09031233456855478;0.08817227340904221;0.09159061277705347;0.09552271245381436;0.11218464841653247;0.10790827261037292;0.11170212765957449;0.1191780821917808;0.12359425453735665
1973;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1973;5;0.26174908050674295;0.2702702702702703;0.2828761597418314;0.2949784504360028;0.2998389045509464;0.2990682911846012;0.30474205315268366;0.3213581144221783;0.3358439950474618;0.34507259808464624;0.3529472382522671;0.3563725993632536;0.3649079502211251;0.367420349434738;0.3703170028818443;0.3740748355263158;0.37583410327481775;0.3812410108896651;0.3858908341915551;0.39159384103204326;0.39123614306630417;0.40481446441711344;0.41355214399152984;0.41257767302335546;0.4122120817036071;0.41056292110410775;0.41685453569511544;0.41609515645092154;0.42042553191489357;0.4250790305584826;0.4591916267676205
1973;6;0.4457498978340826;0.4464539727697623;0.4464501815248084;0.44632655106745517;0.4447241240434958;0.44128186751305415;0.43731109953100566;0.4453327795659848;0.45181593066446557;0.45494799711667183;0.45661582852431987;0.4595871418301325;0.4616887791833796;0.4582733812949641;0.45749279538904897;0.45723684210526316;0.45313622831331485;0.4566468050133552;0.45808444902162726;0.46015397419891807;0.45220665132817406;0.4738778513612951;0.4888300688194811;0.493786158131562;0.4982616253802695;0.505542273418822;0.5272141706924316;0.5395413630518645;0.5426595744680851;0.5444678609062171;
1973;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1973;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1973;9;0.6411932979158153;0.6386913229018493;0.6351351351351351;0.6312518793224415;0.6261578735400726;0.618204156854715;0.6096925482021887;0.6094901879347938;0.6102971522905489;0.6127072392132633;0.6137675185490519;0.6154873164218958;0.6205903527717782;0.6218910585817061;0.6250514615067929;0.6272615131578947;0.6265270506108203;0.6324224368193959;0.635427394438723;0.6439866833125261;0.6464128843338214;0.6540523494165879;0.6639491794600317;0.669059352903364;0.6761190786614516;0.6763747011519234;0.6766505636070853;0.6752036005143591;0.7005319148936171;0.726027397260274;
1973;10;0.7565386187167961;0.7550294655557814;0.7522186365469947;0.7492232133907988;0.746173983084978;0.7444455820620457;0.7398645127670662;0.7408368809054096;0.7424680148576146;0.7420451034908866;0.7410346248969497;0.7390366642703091;0.7406150365113647;0.7347379239465571;0.7001852614244545;0.704358552631579;0.7076275536392567;0.7109102116293404;0.7150360453141092;0.7233666250520183;0.7267308094540891;0.7336276674025018;0.7424033880359978;0.7468395114634668;0.7555410691003912;0.7562486415996522;0.7555555555555555;0.7533219031290184;0.7518085106382979;0.7513171759747103;0.7995768845340162
