year;month;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31
1967;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1967;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1967;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1967;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1967;5;0.21410321921308126;0.20972867269616233;0.20613496932515335;0.20122399020807832;0.18588067506536726;0.15326751292900798;0.11637931034482757;0.13895543842836608;0.14627081824764662;0.14772450717936236;0.1482852208240809;0.13639751552795035;0.14628657164291076;0.14504193389245193;0.14764267990074442;0.15685304304799602;0.11626195732155997;0.13010329562223313;0.13667083854818524;0.1477214541730671;0.16773040592290017;0.15808170515097691;0.14551394822819802;0.13769751693002258;0.12130479102956171;0.1235340109460516;0.14330218068535824;0.15266212465304063;0.15666327568667343;0.14808043875685556;0.17125933556528458
1967;6;0.22560040878896273;0.2630163774138352;0.29644171779141104;0.32460220318237454;0.3304017114333254;0.3298072402444758;0.29909003831417624;0.2994729276473407;0.2925416364952933;0.262594305183743;0.229706390328152;0.2983850931677019;0.28507126781695424;0.2629501726689689;0.2563275434243176;0.2508659079663533;0.24748589649251895;0.24643384161337925;0.24755944931163953;0.2578084997439836;0.26831758999234107;0.26947475260086273;0.2787132445338025;0.2784048156508653;0.281855249745158;0.2799061767005473;0.2780373831775701;0.2747918243754731;0.27110885045778227;0.26038130060067904;
1967;7;0.4716402657128258;0.4585675873869469;0.4488343558282209;0.41982864137086906;0.4157356786308533;0.3777621062529384;0.3333333333333333;0.34187829420220417;0.34153994689838285;0.3404721343392553;0.3335800641500123;0.3386335403726708;0.3413353338334584;0.32165762210162807;0.341439205955335;0.36120732310737264;0.3801815060093205;0.39104771273979333;0.3822277847309136;0.355094726062468;0.3295889711513914;0.4991119005328597;0.4599145513948228;0.4642588412340105;0.46049949031600407;0.4566067240031274;0.4262720664589823;0.38228614685844053;0.35757884028484227;0.3536171324105511;0.36234869945918113
1967;8;0.4008686765457333;0.39868002933268143;0.4024539877300614;0.38580171358629134;0.4147848823389589;0.3787023977433004;0.31704980842911873;0.30474365117393387;0.3099203475742216;0.33779508396203456;0.3325931408832963;0.32645962732919254;0.31632908227056766;0.2994573260976813;0.3069478908188586;0.2926768926274122;0.3181260730929605;0.3261190359075258;0.3206508135168961;0.3279569892473118;0.3706918560122543;0.37198680537934536;0.38125157074641863;0.38174065713569094;0.37869520897043835;0.3690383111806098;0.366822429906542;0.3320716628816553;0.2962868769074262;0.26508226691042047;0.27015194437290757
1967;9;0.343382728666326;0.3945245661207528;0.441717791411043;0.44871481028151783;0.4349893035417162;0.40409026798307474;0.3867337164750958;0.39578342117872545;0.43615737388365916;0.4735945485519591;0.5117197137922527;0.5170186335403727;0.5063765941485372;0.4575727676369018;0.4300248138957817;0.4762493814943098;0.49889624724061804;0.47835710772257745;0.46733416770963704;0.485663082437276;0.4973193770742915;0.48109616848515613;0.4611711485297813;0.40782543265613236;0.372579001019368;0.3382851185822257;0.31879543094496365;0.30456724703507443;0.28865717192268564;0.29381039435884043;
1967;10;0.36714358712314765;0.40039110241994613;0.41963190184049076;0.413219094247246;0.39576895650106964;0.3695345557122708;0.310823754789272;0.31264973646382366;0.3466087376297369;0.35750790946702354;0.35899333826794966;0.37366459627329196;0.37509377344336087;0.36334484459792793;0.3583126550868487;0.37407224146462154;0.36987981358842287;0.3433349729463846;0.3692115143929912;0.3888888888888889;0.40617819760020424;0.4085257548845471;0.4453380246293038;0.4642588412340105;0.4594801223241591;0.4821475110763618;0.5046728971962616;0.5109765329295988;0.5521363173957274;0.5884042831026377;0.6054596961112543
1967;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1967;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1968;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1968;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1968;3;0.11650485436893204;0.11806404302126619;0.12122699386503068;0.10942472460220318;0.11148086522462561;0.10883874000940293;0.07734674329501914;0.07115476760900813;0.06903210234129858;0.060598685811632996;0.04712558598568961;0.04745341614906834;0.05126281570392596;0.05846077947705969;0.062034739454094295;0.0628401781296388;0.06818739269070392;0.09665518937530743;0.11889862327909884;0.12135176651305685;0.13658412050038293;0.14209591474245115;0.15003769791404875;0.1439678956608979;0.11952089704383284;0.11519416210581185;0.11137071651090344;0.09841029523088568;0.07349949135300102;0.05876207887176807;0.06206541334020088
1968;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1968;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1968;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1968;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1968;8;0.35615738375063877;0.3947690051332192;0.48760736196319016;0.5064871481028153;0.48062752555265037;0.5119887165021156;0.48970306513409956;0.541207474844274;0.5855660149650012;0.6339742029690922;0.6355785837651122;0.6427329192546584;0.6161540385096274;0.5407005426739023;0.4856079404466502;0.44186046511627913;0.41967132695609516;0.44786030496802753;0.4400500625782227;0.5824372759856631;0.44574929793209095;0.4092869829992388;0.36215129429504894;0.3313268121394532;0.34556574923547406;0.37034141256189734;0.3982346832814122;0.4158465808730759;0.4415055951169888;0.43718986680595456;0.4679371619881536
1968;9;0.529126213592233;0.5695428990466878;0.6068711656441719;0.6090575275397797;0.6127882101259805;0.5999059708509639;0.5512452107279693;0.5261140392908481;0.49939657253198166;0.4889267461669506;0.5020972119417715;0.462360248447205;0.4563640910227557;0.46817957572767643;0.4660049627791563;0.44606630380999507;0.4221241108658326;0.4252336448598131;0.4705882352941176;0.4549411162314388;0.42353842226193517;0.37046434914996196;0.35511435033928124;0.3523952846751943;0.3751274209989807;0.3406307010685431;0.3984942886812045;0.33409033560434015;0.38911495422177006;0.4142073648472186;
1968;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1968;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
