Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
"TABLA 10. ARROZ SECANO MECANIZADO: SUPERFICIE COSECHADA, PRODUCCIÓN Y RENDIMIENTO OBTENIDO POR DEPARTAMENTO, AÑOS AGRÍCOLAS 1987 - 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Departamento,Variable,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonas,Superficie,,,,,700.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Amazonas,Producción,,,,,2200.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Amazonas,Rendimiento,,,,,3142.8571428571427,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antioquia,Superficie,4300.0,5300.0,5500.0,6700.0,12600.0,3847.0,933.0,3949.0,3630.0,2515.0,4593.0,5251.0,5147.0,4717.0,9230.5,8533.0,6428.0,9433.0,7018.0,8192.0,7064.0,5223.0,5678.0,3718.0,3309.0,3351.0,4718.0,3799.0,3660.0,7461.0,8968.0
Antioquia,Producción,18500.0,20200.0,18700.0,18500.0,28800.0,12226.05,2869.0,14110.425,16045.45,9885.0,16562.5,18303.8,21937.4,20691.8,42943.399999999994,40470.0,33552.0,48768.0,35204.0,36847.0,35560.0,28558.0,24946.0,16490.0,15486.0,14730.0,20381.0,15987.0,16809.0,34498.0,39553.0
