Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
"   12 Semillas y Frut.Oleag., Semi., simiente, frut.div. Plan.Ind. y Med.",153435.53100000002,246943.372,247170.363,208379.27299999996,335647.0470000001,328662.65599999996,265458.27599999995,254808.70199999996,357155.18099999987,461282.42199999996,641085.2109999999,462143.302,417822.37699999986,368979.58913999994,383522.50359,349294.02235999994,246307.95667000004,332601.68814999994,372279.90939999995,298009.87249000004,308685.3279000001,381349.17199000006,476796.96106000006,604018.73071,560336.50026,566936.99704
"   13 Gomas, Resinas y Otros Jugos y Extractos veget.",1123.537,582.827,717.1729999999998,889.8779999999998,865.8510000000001,1193.0310000000002,1056.871,939.0989999999997,944.833,1078.0220000000002,1504.31,2290.5060000000008,2314.3680000000004,1401.2644999999998,1389.84377,1665.4570800000001,1754.9560200000003,1528.73124,1825.4832300000003,1792.2745799999998,1693.13085,1755.46218,1926.7712900000001,2050.62413,1942.03709,1715.7393299999997
   14 Materias trenzables y demás productos vegetales,94.986,235.28500000000003,1782.103,327.00600000000003,666.951,779.7100000000002,441.783,483.829,563.639,355.248,292.43,300.46000000000004,307.847,345.95910000000003,359.73844999999994,869.42017,669.9982200000001,669.2267999999999,1481.1522800000002,1267.9978700000001,988.6402900000002,720.68466,1667.4951999999998,1417.03273,1666.2613899999997,1369.64755
,,,,,,,,,,,,,,,,,,,,,,,,,,
 III.  GRASAS Y ACEITES (ANIMALES Y VEGETALES).,104913.35499999998,176390.88199999993,164643.22500000003,187026.07700000002,217032.199,191173.26700000005,254538.16099999993,272613.557,262389.284,257784.29600000003,226201.686,255518.00999999998,274848.8659999999,259289.52146999992,266070.54906999995,276427.20289,308292.83887000004,305315.03483,435127.13245,445987.6137,484771.86990999995,450717.46056,556372.05942,547938.8425100001,705661.7873500001,663307.96209
   15 Grasas y Aceites (Animales y Vegetales),104913.35499999998,176390.88199999993,164643.22500000003,187026.07700000002,217032.199,191173.26700000005,254538.16099999993,272613.557,262389.284,257784.29600000003,226201.686,255518.00999999998,274848.8659999999,259289.52146999992,266070.54906999995,276427.20289,308292.83887000004,305315.03483,435127.13245,445987.6137,484771.86990999995,450717.46056,556372.05942,547938.8425100001,705661.7873500001,663307.96209
,,,,,,,,,,,,,,,,,,,,,,,,,,
 IV.  PROD. DE LAS IND. ALIMENT; BEBID; LIQ-ALC. VINAG; TAB.,218938.31300000002,325889.99999999994,546005.652,586121.033,829139.755,776713.068,879133.438,863233.3540000002,971018.4909999999,1114586.7179999999,1018451.477,1060448.073,1005946.0029999999,1104885.53383,1420361.80066,1670622.0205500002,1823264.43567,1641696.3943800002,1841387.89395,1921355.4197100003,2241222.68883,2281880.08821,2172978.05381,2549040.0410700003,3281552.1920899996,3388105.1840100004
"   16 Preparaciones de carne, pescado, crustáceos, moluscos",18956.614999999994,27873.673000000003,37735.292,47575.019,51411.21800000001,53206.880999999994,58321.05700000001,44425.170000000006,54818.371999999996,63136.55600000001,67480.59899999999,62382.82100000002,57143.379,71500.97203,78879.22520000002,81971.68957999999,86509.72795000001,82636.10197999999,90250.44953,98723.13538,93027.32727999998,79146.82092,80876.15008999998,83405.88171,79715.8168,69993.69553
   17 Azúcares y Artículos de Confitería,16468.877,22395.927,53791.755000000005,69324.679,21250.064,24974.296,18683.791999999998,28310.587,30970.380999999998,76055.70099999999,95681.03400000001,124413.724,55220.36600000001,80286.51863,150803.91058999998,190940.21963,192550.99119,156047.18344,202221.23555999997,210007.8045,346126.84437,318989.6635099999,144239.62755999996,96443.84195999998,272435.87331999996,237673.99826
   18 Cacao y sus Preparados,783.8439999999999,2285.16,2855.117,4932.663,2388.486,4144.584999999999,4772.391,8747.045,9618.036,5777.666,13608.720999999998,7137.738,9020.287,12391.30498,16037.739850000002,20104.893819999998,15447.01312,13320.727790000003,18343.68637,22630.074800000002,15786.773019999999,13152.921030000001,18148.45966,16770.00058,17092.61401,12155.98822
"   19 Preparaciones a base de cereal, harina, leche; pastelería",2517.987,11128.121000000001,16195.067,24647.092,26443.566999999995,28327.113000000005,45165.326,54547.41100000001,80845.14199999999,161739.404,100784.511,33175.918999999994,33833.61200000001,33589.38996,43649.04489000001,51679.044530000014,60387.33435999999,57168.25420999999,65421.13975000002,75017.5977,84141.83426999999,86973.60168999998,94173.57968000001,99070.14083000002,98077.12120999998,76446.98696
"   20 Preparaciones de legumbres u hortalizas, frutos, otras",5313.000999999998,9715.678999999996,13040.563,17581.38500000001,19076.396999999997,24966.635000000006,27407.126000000004,18708.298999999995,21956.827,23340.260999999995,23419.253999999997,22328.23599999999,25825.370000000003,29216.031939999993,32626.943369999997,37374.75567,42165.86882999999,37336.40815,51425.900779999996,57949.59649999999,71993.44927999999,81214.76276000003,88869.56117,100133.64699,108292.17078000001,104257.11939999998
   21 Preparaciones alimenticias diversas,2892.397,6040.748,8415.988999999998,12476.928000000002,13823.573999999995,17012.717999999993,26636.109,21037.810000000005,22346.654,26957.859,39699.045,27907.592999999993,27181.01,25823.896219999995,28621.530409999992,28501.272660000002,30065.243300000006,30223.54119,33485.26883,38047.98702,44890.811740000005,52800.535780000006,64489.83581999999,69565.6755,71086.07602000001,71764.78270000001
"   22 Bebidas, liquidos Alcohólicos y Vinagre",11484.008000000002,20130.28,26902.307,76305.255,160526.18099999998,154261.96500000003,101947.373,77554.312,70140.76900000001,84449.067,66723.315,46437.23699999999,45134.97400000001,57733.32268999999,84800.41454,92875.05936,70686.25905000001,69990.88655,112351.02656,96448.03493,137548.44750999997,195161.28861000005,178617.01188999997,496983.61613000004,865515.67159,953941.9079900001
   23 Residuos industrias alimentarias. Alimentos para animales,159875.65100000004,225674.97699999998,386325.722,331928.88300000003,531514.7810000001,465580.133,589323.637,598093.2280000001,671495.328,663160.3389999999,601573.643,724941.8420000001,734466.7669999999,789408.5828000001,979250.3269399999,1158661.8317900002,1317985.07761,1191446.7388900002,1264135.00244,1319441.5939700003,1438470.60619,1444786.01223,1495905.38906,1575716.37251,1756056.0561199998,1846593.6620200004
   24 Tabaco sucedáneos del tabaco elaborados,645.9329999999999,645.435,743.84,1349.1290000000001,2705.487,4238.742,6876.6269999999995,11809.492,8826.982,9969.865,9481.355,11722.963,18120.238,4935.51458,5692.6648700000005,8513.253509999999,7466.92026,3526.55218,3754.18413,3089.59491,9236.595170000002,9654.481679999999,7658.438879999999,10950.864859999998,13280.792240000002,15277.042930000001
,,,,,,,,,,,,,,,,,,,,,,,,,,
  V.  ALGODON,11081.431,28330.959000000003,35602.395000000004,38087.895000000004,25941.351,47835.700000000004,43415.742999999995,38006.416000000005,59650.903000000006,55157.589,64941.70100000001,64592.713,39189.949,39891.83637,63133.32941,54358.17283999999,50837.90287,60987.18337,50570.303139999996,44642.68112,27193.141680000004,33860.41342,31456.35991,30933.88672,34596.695369999994,25657.45509
   52 Algodón. 2,11081.431,28330.959000000003,35602.395000000004,38087.895000000004,25941.351,47835.700000000004,43415.742999999995,38006.416000000005,59650.903000000006,55157.589,64941.70100000001,64592.713,39189.949,39891.83637,63133.32941,54358.17283999999,50837.90287,60987.18337,50570.303139999996,44642.68112,27193.141680000004,33860.41342,31456.35991,30933.88672,34596.695369999994,25657.45509
,,,,,,,,,,,,,,,,,,,,,,,,,,
   TOTAL AGROPECUARIO Y AGROINDUSTRIAL. SIN CAFE,2111663.9889999996,2574602.484,3580046.1070000003,3792594.6190000004,4828777.553,4897304.284,5447678.192999999,4704667.319,5306812.752,5631954.359,5859375.890000001,5628223.531,5848665.024999999,6051835.589229998,7420423.627460001,7823180.265,7904691.525190001,7757691.955180002,8334059.782079999,8104151.38791,9291670.90121,9367676.396769999,9712623.468549998,10887688.50932,11983477.708579998,11999387.831610003
,,,,,,,,,,,,,,,,,,,,,,,,,,
C A F E 3,0.48700000000000004,0.506,1.4919999999999995,11.458,0.73,1.871,1.6979999999999997,1.883,1283.7569999999998,4540.808,4989.225,2353.938,7147.827,24071.564079999996,20861.45151,7335.24501,11141.7799,45460.225699999995,34784.53159,57401.30177000001,63292.81622999999,25607.762499999997,18143.5267,6776.117880000002,11949.897839999998,21591.682500000003
,,,,,,,,,,,,,,,,,,,,,,,,,,
   TOTAL AGROPECUARIO Y AGROINDUSTRIAL    ,2111664.476,2574602.99,3580047.5990000004,3792606.0770000005,4828778.283000001,4897306.155,5447679.890999999,4704669.2020000005,5308096.509000001,5636495.167,5864365.115,5630577.4690000005,5855812.851999999,6075907.153309998,7441285.078970001,7830515.510009999,7915833.305090002,7803152.180880003,8368844.313669999,8161552.68968,9354963.71744,9393284.159269998,9730766.995249998,10894464.6272,11995427.60642,12020979.514110003
,,,,,,,,,,,,,,,,,,,,,,,,,,
       T O T A L  I  M P O R T A C I O N E S,7581554.047000052,10106564.846000068,11871430.633000115,12615303.342000144,13037661.331000157,14107265.759000247,14502887.016000167,12054263.895000076,13105072.30500009,13294897.288000125,14031450.08400008,14211116.051000107,15533084.829000333,16828835.832369953,19465589.081290014,21393449.817739934,22147920.048539944,20760905.005060017,23745512.138790045,26284504.837699987,30245609.038039938,31311589.11636995,35430596.533489935,38694868.807529934,39055641.540260024,36753452.739209995
" 1/.  Se excluye la partida Café, incluso tostado descafeinado del Sistema Armonizado",,,,,,,,,,,,,,,,,,,,,,,,,,
" 2/. Incluye las partidas 5201, 5202 y 5203 (algodón sin cardar ni peinar, desperdicios de algodón y algodón cardado o peinado.",,,,,,,,,,,,,,,,,,,,,,,,,,
"3/  Incluye la partida 0901  Café, incluso tostado descafeinado del Sistema Armonizado",,,,,,,,,,,,,,,,,,,,,,,,,,
FUENTE:  DIAN - DANE. ,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELABORO: Ministerio de Agricultura y Desarrollo Rural, Oficina Asesora de Planeación y Prospectiva - Grupo de Información y Estadísticas Sectoriales.",,,,,,,,,,,,,,,,,,,,,,,,,,
