Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
TABLA 73. ÁREA CULTIVADA CON CAFÉ TOTAL DEPARTAMENTAL  2002 - 2017,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
DEPARTAMENTO,ÁREA CAFÉ (ha),,,,,,,,,,,,,,,,Nro. CAFICULTORES,,,,,
,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013.0,2014.0,2015.0,2016*,2017*,2011*,2012*,2013*,2014*,2015*,2016*
Antioquia,127.99232,128.05137,129.29614999999998,129.81633,126.3,126.9,129.1,130.57362,131.1233,131.16695,133.61340000000007,137.12591000000003,130.9943999999999,128.62959000000004,126.39590000000003,123.25657999999994,14.240738104510973,14.350697769214435,14.078471901127399,13.810208480756136,13.67062644572676,13.565484218923451
Bolivar,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,0.99843,1.1166099999999999,1.15858,1.18293,1.2312800000000002,0,0,0.10250702219764757,0.11771966505207183,0.12313274408703398,0.1269583763958413
Boyaca,11.356366666666664,11.22532,11.09427333333333,10.963226666666664,10.8,11.1,10.7,10.950790000000001,11.14105,11.272509999999999,10.354439999999999,11.486720000000002,11.408430000000001,11.524409999999998,11.445440000000005,10.567709999999998,1.223851455648553,1.1121147954431563,1.179320995981854,1.2027445199040023,1.2248029719864446,1.2283858550683628
Caldas,88.82411,88.50692,90.8721,89.52036,89.1,87.7,85,83.87679,81.91807999999995,80.52474999999998,78.57657999999999,77.55945,74.52824,72.36568000000003,70.78863,68.96862000000002,8.742536711276886,8.439488489316933,7.962890000087475,7.857210171609087,7.690953370612472,7.597414497971937
Caquetá,n/d,n/d,n/d,n/d,n/d,2.8,2.8,2.77771,2.84768,3.4332100000000003,3.681090000000001,4.084490000000001,3.9891499999999995,4.091740000000001,4.1559,4.05336,0.3727421005656388,0.39536610887289414,0.4193472823293266,0.42055991066036696,0.4348661070367869,0.4460334224877861
Casanare,n/d,n/d,n/d,n/d,n/d,2.6,2.6,2.558,2.6052600000000004,2.7367600000000003,2.9194,3.1975599999999997,3.25252,3.2001,3.1708700000000007,2.9162999999999997,0.2971288302038086,0.3135570763669258,0.328287765690444,0.34289999639548696,0.34010348387933287,0.3403147328770776
Cauca,65.68116,68.4958,69.85193,68.92067,68,67.8,69.8,73.33775999999999,76.18940999999988,81.17013,84.06153,91.60853999999998,88.82609000000002,92.62337,95.75340999999996,93.30241999999998,8.81260533418753,9.028597513780442,9.405284940630875,9.364574527082143,9.843920760490136,10.276768251684638
