Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
"TABLA 20. TABACO RUBIO: SUPERFICIE COSECHADA, PRODUCCIÓN Y RENDIMIENTO OBTENIDO POR DEPARTAMENTO, AÑOS AGRÍCOLAS 1987 - 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Departamento,Variable,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antioquia ,Superficie,102.0,81.0,90.0,120.0,100.0,33.0,57.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antioquia ,Producción,156.0,132.0,150.0,200.0,166.0,57.0,95.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antioquia ,Rendimiento,1529.4117647058822,1629.6296296296296,1666.6666666666667,1666.6666666666667,1660.0,1727.2727272727273,1666.6666666666667,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boyacá,Superficie,798.0,822.0,1210.0,1440.0,1108.0,1225.0,1089.0,451.0,269.0,431.0,435.0,599.0,581.0,523.0,594.0,449.0,440.0,645.0,820.0,887.0,583.0,639.0,702.0,742.0,420.0,420.0,456.0,468.0,460.0,374.0,216.0
Boyacá,Producción,1184.0,1287.0,1840.0,1984.0,1652.0,2089.0,1634.0,680.0,391.5,635.0,646.0,813.8000000000001,818.0,724.5,846.5,624.9,636.0,892.5,1162.0,1099.0,908.0,1018.0,1165.0,1270.0,681.0,667.0,593.0,515.0,506.0,460.0,354.0
Boyacá,Rendimiento,1483.7092731829573,1565.6934306569344,1520.6611570247935,1377.7777777777778,1490.9747292418774,1705.3061224489795,1500.4591368227732,1507.760532150776,1455.3903345724907,1473.3178654292342,1485.057471264368,1358.5976627712857,1407.917383820998,1385.2772466539195,1425.0841750841753,1391.7594654788418,1445.4545454545455,1383.7209302325582,1417.0731707317073,1239.0078917700114,1557.4614065180103,1593.1142410015648,1659.5441595441596,1711.5902964959569,1621.4285714285713,1588.095238095238,1300.4385964912283,1100.4273504273506,1100.0,1229.9465240641712,1638.888888888889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caldas,Superficie,300.0,100.0,,,,,,,,,,20.0,20.0,,38.0,98.4,42.0,116.5,91.0,154.0,143.0,45.0,72.0,78.0,79.0,51.0,99.0,82.0,90.0,90.0,0.0
Caldas,Producción,490.0,160.0,,,,,,,,,,37.0,40.0,,66.6,208.6,83.0,182.75,157.0,277.0,251.0,53.0,97.0,123.0,121.0,75.0,141.0,133.0,126.0,126.0,0.0
Caldas,Rendimiento,1633.3333333333333,1600.0,,,,,,,,,,1850.0,2000.0,,1752.6315789473683,2119.9186991869915,1976.1904761904764,1568.6695278969958,1725.2747252747254,1798.7012987012986,1755.2447552447552,1177.7777777777778,1347.2222222222224,1576.923076923077,1531.6455696202531,1470.5882352941178,1424.2424242424242,1621.9512195121952,1400.0,1400.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cauca,Superficie,,,,,,,,,,55.0,104.0,36.0,58.0,30.0,76.5,0.0,32.0,56.0,13.0,9.0,6.0,8.0,21.0,20.0,17.0,28.0,28.0,5.0,0.0,0.0,0.0
Cauca,Producción,,,,,,,,,,160.0,170.0,62.2,92.5,50.5,161.3,0.0,55.0,987.0,20.1,12.0,13.0,10.0,29.0,27.0,24.0,44.0,44.0,7.0,0.0,0.0,0.0
Cauca,Rendimiento,,,,,,,,,,2909.090909090909,1634.6153846153845,1727.7777777777778,1594.8275862068965,1683.3333333333333,2108.496732026144,0.0,1718.75,17625.0,1546.1538461538462,1333.3333333333333,2166.6666666666665,1250.0,1380.952380952381,1350.0,1411.764705882353,1571.4285714285713,1571.4285714285713,1400.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cesar,Superficie,370.0,380.0,350.0,350.0,250.0,237.0,276.0,,,,,,25.0,20.0,15.0,15.0,0.0,0.0,0.0,45.0,90.0,85.0,40.0,0.0,0.0,0.0,,,,,
Cesar,Producción,684.0,760.0,630.0,530.0,350.0,580.0,414.0,,,,,,50.0,50.0,38.0,38.0,0.0,0.0,0.0,90.0,171.0,170.0,80.0,0.0,0.0,0.0,,,,,
Cesar,Rendimiento,1848.6486486486485,2000.0,1800.0,1514.2857142857142,1400.0,2447.2573839662446,1500.0,,,,,,2000.0,2500.0,2533.333333333333,2533.333333333333,0.0,0.0,0.0,2000.0,1900.0,2000.0,2000.0,0.0,0.0,0.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Guajira,Superficie,450.0,445.0,870.0,420.0,410.0,328.0,393.0,,,,,,,,,0.0,0.0,381.0,560.0,364.0,108.0,0.0,0.0,15.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0
