Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
"TABLA 22. ARRACACHA: SUPERFICIE COSECHADA, PRODUCCIÓN Y RENDIMIENTO OBTENIDO POR DEPARTAMENTO, AÑOS AGRÍCOLAS 1987 - 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Departamento,Variable,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antioquia,Superficie,500.0,450.0,300.0,120.0,335.0,80.0,120.0,75.0,135.0,75.0,60.0,90.0,124.0,115.0,125.0,137.0,137.0,139.0,190.0,190.0,122.0,151.0,51.0,53.0,260.0,299.0,307.0,280.0,290.0,25.0,27.0
Antioquia,Producción,5700.0,8900.0,5200.0,2460.0,7375.0,2050.0,2250.0,1425.0,2595.0,1425.0,997.5,1300.0,1920.0,1740.0,1860.0,2330.0,2355.0,2525.0,3400.0,3450.0,1980.0,2631.0,731.0,853.0,2500.0,2843.0,2763.0,2520.0,2610.0,375.0,395.0
Antioquia,Rendimiento,11400.0,19777.777777777777,17333.333333333332,20500.0,22014.925373134327,25625.0,18750.0,19000.0,19222.222222222223,19000.0,16625.0,14444.444444444445,15483.870967741936,15130.434782608696,14880.0,17007.299270072992,17189.781021897812,18165.467625899284,17894.736842105263,18157.894736842107,16229.508196721312,17423.841059602648,14333.333333333334,16094.33962264151,9615.384615384615,9508.361204013378,9000.0,9000.0,9000.0,15000.0,14629.62962962963
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boyacá,Superficie,600.0,1000.0,1000.0,1143.0,525.0,271.0,458.0,447.3,323.5,596.5,778.0,688.0,639.0,625.0,683.63,410.0,431.0,398.0,512.0,569.0,434.0,562.0,679.0,747.0,596.0,618.0,917.0,883.0,970.0,803.0,837.0
Boyacá,Producción,4300.0,8000.0,8000.0,7503.0,4219.0,2866.0,4008.0,4073.69,2313.7,5097.2,4918.7,6204.7,5956.0,5363.4,6490.17,3914.0,3795.5,3675.5,4825.0,5144.0,4542.0,6041.0,6985.0,7204.0,5419.0,6486.0,8540.0,8899.0,11007.0,10819.0,10245.0
Boyacá,Rendimiento,7166.666666666667,8000.0,8000.0,6564.304461942257,8036.190476190477,10575.645756457565,8751.091703056769,9107.288173485356,7152.086553323029,8545.180217937972,6322.236503856041,9018.459302325582,9320.813771517996,8581.439999999999,9493.688106139287,9546.341463414634,8806.264501160094,9234.924623115578,9423.828125,9040.421792618628,10465.437788018433,10749.110320284699,10287.18703976436,9643.908969210173,9092.281879194632,10495.14563106796,9312.977099236643,10078.142695356739,11347.422680412372,13473.225404732255,12240.143369175627
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
