Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
TABLA 117. VOLUMEN Y VALOR DE LAS EXPORTACIONES DE BIENES DEL SECTOR AGROPECUARIO 1991  - 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partida,Descripcion Partida10 Dig,1991,,1992,,1993,,1994,,1995,,1996,,1997,,1998,,1999,,2000,,2001,,2002,,2003,,2004,,2005,,2006,,2007,,2008,,2009,,2010,,2011,,2012,,2013,,2014,,2015,,2016,,2017,
,,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$,Volumen,Miles US$
,,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB,(Toneladas),FOB
0101101000,"Caballos reproductores de raza pura, vivos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.799999999999997,349.98,35.550000000000004,312.66,59.705,510.3,54.06501,759.94,37.095,304.17,71.34273000000002,355.255,54.372,183.34508,33.195,86.5,31.35,121.94999999999999,22.325000000000003,82.36900000000001,0,0,0,0,0,0,0,0,0,0,0,0
0101102000,Asnos reproductores de raza pura.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101109000,"Asnos, mulos y burdéganos, reproductores de raza pura, vivos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.615,149,0,0,2.55,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101110000,"Caballos reproductores de raza pura, vivos.",8.280000000000001,17.85,9.280000000000001,34.68,17.96,96.14999999999999,29.9,60.3,39.769999999999996,159,28.65,102.60000000000001,31.930000000000003,125.89999999999999,56.283,227.5,111.85999999999999,1214.6000000000001,133.382,1454.5,82.678,1535.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101191000,Caballos para carreras.,10.67,12.1,1.92,9,2,8,2.1,10,3.5,5,1.35,6,0,0,0,0,0,0,1.75,6.5,3.76,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101199000,"Los demás caballos de raza pura, vivos.",14.259999999999998,18.2,0,0,0,0,0,0,0,0,8,63.900000000000006,2.33,11.5,3.0500000000000003,13.549999999999999,8.32,188.916,8.12,138,23.748,120.39999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101199010,Caballos para polo.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101199090,"Los demás caballos, vivos.",3.35,7.2,15.355,74.987,24.65,87.45,17.13,141.2,5.65,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101200000,"Asnos, mulos y burdéganos, vivos.",2.2,0.57,0,0,0,0,0,0,0.8,0.1,0.25,1,0,0,0,0,2.84,8.315999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101901100,Caballos para carrera.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.075,18.3,6,15,3.17,32.6,0.4,1.5,0,0,0,0,10.399000000000001,26.1,14.326,32.9,11.068999999999999,32.1,16.04,50.625,0,0,0,0,0,0,0,0,0,0,0,0
0101901900,"Los demás caballos vivos, excepto para carrera.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.778000000000002,56.65,5.15,20.16,17.281000000000002,96.9,3.15,1007.6,13.940000000000001,39.400000000000006,14.90935,37.3,1.8,7,1.35,3.5,3.1500000000000004,23.6,4.65,112.5,0,0,0,0,0,0,0,0,0,0,0,0
0101909000,"Asnos, mulos y burdéganos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,27,0.95,6,5.25,32.712,1.2,2.5155,0,0,1.917,23,1.81,8.5,0,0,0.9,2,1.4,5.5,0,0,0,0,0,0,0,0,0,0,0,0
0102100000,"Reproductores de raza pura, de la especie bovina.",111.073,84.80399999999999,47.21,45.29,0,0,0,0,0,0,72.35,138.78,20.592,37.389,0,0,31.5,46,16.55,26.5,61.262,146.7,43,86.6,58.53,130.8,15.48,30.4,498.4,2926,202,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0102100010,"Reproductores de raza pura, de la especie bovina, hembras.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.959999999999994,639.49451,14.96,318.60074,0,0,0,0,1.87,22.9,0,0,0,0,0,0,0,0,0,0,0,0
0102100020,"Reproductores de raza pura, de la especie bovina, machos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.45,2216.2999999999997,420,2123.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0102901000,"Animales vivos de la especie bovina, para lidia.",75.99,185.5,57.86,116,29.6,73.874,21.9,57,62.3,185.7,20.86,59.5,13,26,30.28,75,13.139999999999999,34.3,9.3,30.1,24.369999999999997,67.6,21.9,61.099999999999994,12.940000000000001,21.299999999999997,52.274,134.72500000000002,65.1,214.50005,51.863,258.84,32,152.4,46.099999999999994,285.5,36,225.8,61.738,277,68.05499999999999,347,0,0,0,0,0,0,0,0,0,0,0,0
0102909000,Los demás animales vivos de la especie bovina.,0,0,0,0,0,0,0,0,7829.33,10242.586,631.16,657.7679999999999,7252.635,7999.964,49179.229999999996,63167.95100000001,2845.05,3078.301,27.35,28.35,3770.2200000000003,5230.4169999999995,0,0,0,0,105392.65,159377.41000000003,60685.134000000005,173397.66,114252.251,195805.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0102909010,Animales vivos de la especie bovina de raza pura y los puros por cruza.,827.2060000000001,439.055,36.37,36.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.25,3257.16854,271.38,2157.2,128.7,371.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0102909020,"Los demás animales vivos de la especie bovina, machos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62230.053,111188.195,3703.66,8885.35856,2142.0166799999997,6105.349,11012.918,18604.99203,22401.22,39893.56305,0,0,0,0,0,0,0,0,0,0,0,0
0102909090,Los demás animales vivos de la especie bovina.,33551.350000000006,28135.501000000004,20292.833000000002,20474.915,1991.761,2290.8289999999997,7.075,8.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0103100000,"Reproductores de raza pura, de la especie porcina.",0,0,0,0,0,0,0,0,11.875,17.25,3.52,7.43,0.572,4.8,0,0,103.87,894.798,13.559999999999999,88.14,25.384,167.099,10.65,91.99,11.65,140.96,25.326,142.538,55.24,438.0052,11.2545,50.76093,64.12341,439.34477000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0103910000,"Animales vivos de la especie porcina, de peso inferior a 50 Kg.",0,0,0,0,0,0,88.44000000000001,196.68,28.38,54.92,0,0,0,0,5.995,34.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0103920000,"Animales vivos de la especie porcina de raza pura, de peso superior o igual a 50 Kg.",0,0,0,0,0,0,62.7,99,593.575,872.7069999999999,344.35699999999997,500.25,83.125,131.25,0,0,30,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0103920010,"Animales vivos de la especie porcina de raza pura, de peso superior o igual a 50 Kg., de raza pura.",0,0,0,0,0,0,0.44,1.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0103920090,"Los demás animales vivos de la especie porcina, de peso superior o igual a 50 Kg.",0,0,0,0,0,0,167.38500000000002,259.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0104101000,"Reproductores de raza pura, de la especie ovina.",0,0,3.795,3.693,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0104109000,Los demás animales vivos de la especie ovina.,0,0,0,0,0,0,1.95,4.618,0,0,0,0,0,0,1.8,6,0,0,10.2,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,4.62,0,0,0,0
0104201000,"Reproductores de raza pura, de la especie caprina.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.154,36.314,0,0,0,0
0104209000,Los demás animales vivos de la especie caprina.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11.468,11.468,0,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0,0,1.85,2.25,0,0,0,0,3.9,8.58,0,0,0,0
0105110000,"Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",15.597,441.55699999999996,19.223,579.6669999999999,23,495.68899999999996,28.720999999999997,388.99,63.474000000000004,1063.75,49.855999999999995,710.6460000000001,27.465,1136.0729999999999,236.377,2915.349,734.7620000000001,5073.879,935.495,5825.349,1491.9169999999997,10905.740999999998,911.715,5151.585,410.92800000000005,2615.19,387.19100000000003,4866.586,104.70364000000001,1791.1931100000002,45.91418,796.86957,296.9546,5250.542120000001,426.892,10581.104529999999,468.72252000000003,9520.395390000001,38.529999999999994,1537.9882499999999,51.86,1948.1949099999997,71.911,2388.11416,72.65899999999999,2432.49435,58.60212,1616.76019,48.301,1883.56481,14.39,936.3006,14.354,738.22522
0105120000,"Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",0,0,0,0,0,0,0,0,0,0,0,0,0.29300000000000004,7.199999999999999,1.085,22.815,0.375,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0105190000,"Patos, gansos y pintadas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",1.895,48.1,0.42000000000000004,13.504999999999999,0.855,25.597,0.6599999999999999,26.464,2.2329999999999997,72.44800000000001,0,0,0.099,2.4,0,0,0,0,0,0,89.38700000000001,702.364,29.88,201.624,0.062,1.29,1.118,16.43,1.1869100000000001,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0105910000,"Gallos y gallinas de las especies domésticas, vivos.",9,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0105920000,"Gallos y gallinas vivos, de peso inferior o igual a 2.000 g, pero superior a 185 g.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.15,0,0,0.002,0.025,0,0,0.052,0.7,0.019,0.444,0.024,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0105930000,"Gallos y gallinas vivos, de peso superior a 2.000 g.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0105940000,"Los demás gallos y gallinas, vivos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.06,0,0,0,0
0105990000,"Los demás patos, gansos, pavos y pintadas, de las especies domésticas vivos.",0,0,0.47,14.43,0.1,3.128,0.077,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.02,0,0,0.006,0.12,0,0,0.0108,0.05,0.01048,0.2,0,0,0.1087,0.62,0.0468,0.03,0.93024,20.59227,0,0,0,0
0106001000,Los demás animales de peletería para reproducción o cría industrial.,0.123,8.75,0.03,0.3,0,0,0.383,11.5,0.08800000000000001,10.565,0.04,9.06,0.006,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0106002000,Animales vivos para parques zoológicos.,0,0,0,0,0,0,0,0,0,0,0.05,0.3,0,0,0,0,0.006,0.2,0.11,0.02,0.036,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0106003000,Perros.,0,0,0.205,0.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6890000000000001,12.375,2.65,121.06700000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0106004000,Abejas y demás insectos vivos.,0.037000000000000005,0.35,0.20900000000000002,2.6940000000000004,0.212,8.333,0.131,13.33,0.044,3.25,0,0,0,0,0.006,2.925,0,0,0.007,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0106009000,Los demás animales vivos.,0,0,0,0,0,0,8.447,361.325,38.578,1934.5749999999998,47.535,1872.5980000000002,22.644000000000002,1018.841,29.729999999999997,811.3570000000001,24.423,565.234,9.316,326.707,11.459,523.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0106009010,"Reptiles, vivos.",10.413,650.943,19.041,1289.4900000000002,26.92,1928.1640000000002,20.733,1536.8400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0106009090,Los demás animales vivos de la partida 01.06 no incluidos antes.,1.814,48.22,6.3500000000000005,65.79299999999999,0.15,7,1.05,3.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0106110000,"Primates, vivos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5825000000000005,680.60893,1.69712,350.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56905,5,7.544300000000001,20.86,3.0563999999999996,27
0106190000,Los demás mamíferos vivos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.708,230.698,10.374,543.746,14.781999999999998,1105.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.837050000000001,844.645,24.264290000000003,1301.28241,39.41056999999999,1829.16846,44.217859999999995,1739.8329999999999,53.049809999999994,2337.679,53.79451,1516.4522
0106191900,Los demás camélidos suramericanos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1062,2.5599999999999996,0,0,0.09499999999999999,0.7300000000000001,0.1464,0.5800000000000001,0.1913,1.0499999999999998,0,0,0,0,0,0,0,0,0,0,0,0
0106199000,Los demás mamíferos vivos.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0372,576.5577900000001,10.689979999999998,984.61568,15.554279999999999,1650.6183600000002,12.851,1399.90807,12.68582,1293.7289999999998,13.12277,1261.50956,10.26819,836.281,0,0,0,0,0,0,0,0,0,0,0,0
0106200000,"Reptiles (incluidas las serpientes y tortugas de mar), vivos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.006,495.548,8.794,609.0690000000001,5.465,509.703,5.6968,531.6925,2.5439999999999996,374.93759,2.12415,296.4,2.109,248.76,2.6850000000000005,293.421,2.6359999999999997,262.928,2.4577000000000004,214.23430000000002,1.9340000000000002,285.8585,1.5437,437.4410999999999,1.1015199999999998,175.935,0.44999999999999996,225.87099999999998,0.43700000000000006,270.66200000000003,0.6329999999999999,241.61
0106320000,"Psitaciformes (incluidos los loros, guacamayos, cacatúas y demás papagayos) vivos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0106390000,"Las demás aves, vivas.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05500000000000001,1.07,0.013,0.14,2.218,12.7,0,0,0,0,0,0,0.004,0.1,0,0,0,0,0.012,0.3,0,0,0,0,0,0,0.327,0.2,0,0
0106900000,Los demás animales vivos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2402,68.78,0.63277,48.583040000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483,0.678,0.5311,3.12,0.305,6.896249999999999
0106901000,"Insectos, vivos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,95.66,0.11000000000000001,82.5,0.15975,88.24000000000001,0.0808,77.12,0.225,146.26199999999997,0,0,0,0,0,0,0,0,0,0,0,0
0106909000,"Los demás animales, vivos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,60.99999999999999,0.9470000000000001,179.052,0.30700000000000005,54.249,0,0,0,0,1.2086999999999999,370.10567999999995,0.4124,107.98827999999999,0.33,27.59,0.054,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0201100000,"Carne de animales de la especie bovina, fresca o refrigerada, en canales o medias canales.",20394.118000000002,34009.574,6205.184,11199.265,956.271,2062.132,859.5509999999999,1917.1029999999998,1175.9499999999998,3034.1420000000003,731.27,1779.213,812.69,1829.323,2753.108,6326.515,1018.674,2254.3149999999996,386.04499999999996,830.6419999999999,1300.425,3199.0190000000002,368.05600000000004,838.2470000000001,363.577,574.079,9727.919,21729.125,7719.1741,20939.95822,16957.2483,53008.441589999995,71991.59204999999,281181.32037,120140.64813,549152.91021,64324.80085,319121.18561000004,0,0,0,0,1322.8200000000002,6122.12,7535.66074,32419.67928,2803.1732,12083.53112,0,0,0,0,0,0
0201200000,"Los demás cortes (trozos) sin deshuesar, de carne de animales de la especie bovina, fresca o refrigerada.",342,433.90000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.652,58.914,0,0,0,0,0,0,69.027,126.003,382.42300000000006,1045.726,3.1990000000000003,5.8221799999999995,60,225,161.66740000000001,1050.8381,87.497,568.7305,48.163,399.7529,5.0228,18.35505,0.25,1.075,0,0,0,0,0,0,0,0,0,0,0,0
0201300000,"Carne deshuesada de animales de la especie bovina, fresca o refrigerada.",221.46699999999998,413.19,48,124.8,0,0,0,0,0,0,2,3.7,2,3.8,0,0,0,0,48.073,154.23,1656.7669999999998,5823.392,348.92500000000007,863.322,1666.0699999999997,3019.134,1299.135,3535.7369999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0201300010,"Cortes finos de carne de animales de la especie bovina, deshuesada, fresca o refrigerada.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.77189999999996,2398.1322800000003,2933.4169999999995,17316.71202,0,0,16270.798740000002,126692.97944999998,14059.484339999999,117759.47226000001,97.95775000000002,511.0806300000001,240.33828,1330.9235999999999,133.83965,861.98419,155.94288,954.6242199999999,196.962,1245.20503,179.96679999999998,1034.59285,211.38595999999998,1285.5592000000001,511.70671000000004,3398.39847
0201300090,"Las demás carnes de animales de la especie bovina, fresca o refrigerada, deshuesada.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,34.425999999999995,521.58695,1411.0275499999998,591.7729200000001,1403.1732800000002,0,0,3847.5378500000006,29852.03044,13881.634460000001,127808.4577,1090.93248,4263.1757800000005,992.10796,4632.70048,468.55155999999994,2362.4204099999997,513.3833000000001,2398.8633600000003,675.6829499999999,3247.6038000000003,1647.37806,6563.06425,3253.47998,13500.73621,8709.34029,37851.411550000004
0201301000,"Cortes finos de carne de animales de la especie bovina, deshuesada, fresca o refrigerada.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6969.584249999999,44622.47712,5290.030599999999,35650.89971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0201309000,"Las demás carnes de animales de la especie bovina, fresca o refrigerada, deshuesada.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719.32177,9596.77054,162.6713,674.9946199999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0202100000,"Carne de animales de la especie bovina, congelada, en canales o medias canales.",240.001,369.162,20,33.8,0,0,0,0,0,0,0,0,0,0,0,0,22.5,48.983,0,0,0,0,22.5,38.337,0,0,20.5,24.51,0,0,270,824.5,80,312,48.732,233.9136,0,0,6.1127,21.30436,14.980949999999998,56.85625,0,0,0,0,0,0,0,0,0,0,0,0
0202200000,"Los demás cortes (trozos) de carne de animales de la especie bovina congelada, sin deshuesar.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.956,229.635,0,0,93.5,147.523,167.805,157.303,161.439,304.70900000000006,87.64999999999999,103.96540999999999,0,0,0,0,0,0,0,0,10.09465,23.872839999999997,35.19475,110.18426,3.04755,12.27416,0,0,16.3519,80.0327,69.02799,217.64416,27.49398,69.15064,0,0
0202300000,"Carne de animales de la especie bovina, congelada, deshuesada.",2529.171,5228.431,1010.1919999999999,2442.251,530.967,1041.5729999999999,330.732,719.38,1265.55,3499.6850000000004,1212.9370000000001,2677.14,347.11,780.3670000000001,599.889,1251.1170000000002,318.28499999999997,526.4430000000001,1032.3980000000001,1805.2189999999996,3166.852,7415.499,1503.125,2998.693,1245.589,1598.027,1570.782,3031.6939999999995,768.0073,1701.9017000000001,1058.5065,2727.9484100000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0202300010,"Cortes finos de carne de animales de la especie bovina, deshuesada, congelada.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.92209,4706.412780000001,46.585300000000004,177.34498,2436.6316699999998,11370.05648,1634.0009699999998,7743.033799999999,394.84855000000005,2550.65184,8.22945,40.94827000000001,87.38422,375.2054,55.06023,298.14124,7.93541,38.370430000000006
0202300090,"Las demás carnes de animales de la especie bovina, congelada, deshuesada.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,5547.40037,3211.292,23612.8778,841.8571599999998,2396.0967800000003,1267.39348,4575.29569,4648.75939,26700.054390000005,24419.03287,165005.17152999996,5293.08787,26937.418429999998,8037.71351,25352.11998,6527.07734,19047.047639999997,7927.42629,26030.55513
0202301000,"Cortes finos de carne de animales de la especie bovina, deshuesada, congelada.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0202309000,"Las demás carnes de animales de la especie bovina, congelada, deshuesada.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824.3383,3029.64433,182.5,967.79879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0203110000,"Carne de animales de la especie porcina, fresca o refrigerada, en canales o medias canales.",57.60000000000001,115.648,72.8,145.712,154.87,350.839,300.67999999999995,715.6179999999999,55.04,130.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
