Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
"TABLA 23. BANANO EXPORTACIÓN: SUPERFICIE COSECHADA, PRODUCCIÓN Y RENDIMIENTO OBTENIDO POR DEPARTAMENTO, AÑOS AGRÍCOLAS 1987 - 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Departamento,Variable,1987.0,1988,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antioquia,Superficie,20400.0,20000,20400.0,22274.0,23850.0,27578.0,28836.0,28000.0,26824.0,27254.0,27436.0,27000.0,28900.0,29586.0,30801.0,27900.0,31000.0,32392.5,32329.0,32491.0,31845.0,32115.0,31697.0,31439.0,34971.0,35100.0,35425.0,34302.0,34267.0,34054.0,34789.0
Antioquia,Producción,954350.0,930000,859590.0,903583.0,1110805.0,1089120.0,1211112.0,1153272.0,944537.0,988317.0,1071026.0,1024193.0,1225591.0,1132541.0,1032029.0,1077361.0,1013141.0,1000130.0,1152143.0,1140135.0,1163609.0,1366957.0,1302765.0,1292143.0,1404640.0,1183014.0,1236241.0,1060319.0,1237612.0,1202682.0,1189967.0
Antioquia,Rendimiento,46781.86274509804,46500,42136.76470588236,40566.71455508665,46574.63312368973,39492.34897381971,42000.0,41188.28571428571,35212.38443185207,36263.190724297354,39037.250328036156,37933.07407407407,42407.993079584776,38279.62549854661,33506.34719651959,38615.08960573476,32681.96774193548,30875.356949911245,35638.06489529525,35090.7943738266,36539.77076464123,42564.44029269811,41100.57734170426,41100.003180762746,40165.851705699,33704.10256410256,34897.41707833451,30911.287971546848,36116.730382000176,35316.908439537205,34205.266032366555
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Guajira,Superficie,,,,,,,,,,,,,,,,,,,,,500.0,1221.0,2214.0,1937.0,2192.0,2250.0,1815.0,1863.0,2069.0,2392.0,2682.0
La Guajira,Producción,,,,,,,,,,,,,,,,,,,,,6000.0,14652.0,26568.0,19844.0,26304.0,27000.0,66643.0,65049.0,73187.0,47840.0,110147.0
