Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
"TABLA 27. CAÑA PANELA: SUPERFICIE COSECHADA, PRODUCCIÓN Y RENDIMIENTO OBTENIDO POR DEPARTAMENTO, AÑOS AGRICOLAS 1987 - 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Departamento,Variable,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonas,Superficie,,,,,26.0,,,,,,,,,,,,,,,,,91.0,,16.0,11.0,7.0,2.0,3.0,8.0,14.0,4.0
Amazonas,Producción,,,,,120.0,,,,,,,,,,,,,,,,,330.0,,25.0,16.0,8.0,4.0,6.0,18.0,70.0,16.0
Amazonas,Rendimiento,,,,,4615.384615384615,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3626.3736263736264,0.0,1562.5,1454.5454545454545,1142.857142857143,2000.0,2000.0,2250.0,5000.0,4000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antioquia,Superficie,29200.0,29200.0,30052.0,32864.0,31883.0,33580.0,35882.0,36883.1,37559.6,35222.5,36572.0,35411.7,37374.2,37147.7,37387.7,38110.0,38839.0,38651.0,40089.0,38356.0,37700.0,37771.0,38396.0,39182.0,36242.0,37740.0,38300.0,37211.0,36960.0,34748.0,36585.0
Antioquia,Producción,116800.0,116800.0,118014.0,131539.0,115731.0,131113.0,147616.0,146732.5,152758.8,138270.7,147762.0,139834.2,149023.6,144655.0,144197.8,151455.0,156851.0,156217.0,168691.0,160358.0,158236.0,156449.0,161786.0,162647.0,148949.0,165191.0,161217.0,158786.0,158225.0,151679.0,166786.0
