Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
"TABLA 30. FIQUE: SUPERFICIE COSECHADA, PRODUCCIÓN Y RENDIMIENTO OBTENIDO POR DEPARTAMENTO, AÑOS AGRÍCOLAS 1987 - 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Departamento,Variable,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antioquia,Superficie,2700.0,3075.0,796.0,848.0,798.0,1376.0,1334.0,1198.0,1233.0,1100.0,1050.0,961.2,1166.7,1042.9,917.4,851.4,807.4,736.0,524.0,442.0,499.0,405.0,939.0,1495.0,1907.0,1595.0,1488.0,1242.0,1046.0,793.0,683.0
Antioquia,Producción,3500.0,4000.0,1764.0,1710.0,3036.0,2190.0,2394.0,2549.5,2549.8,2347.2,2320.0,2048.9,2286.4,1964.2,1630.6,1450.0,1358.0,1326.0,764.0,689.0,743.0,486.1,1213.0,2356.0,2709.0,2434.0,2309.0,1745.0,1509.0,1168.0,1040.0
Antioquia,Rendimiento,1296.2962962962963,1300.8130081300812,2216.0804020100504,2016.509433962264,3804.5112781954886,1591.5697674418604,1794.6026986506747,2128.1302170283807,2067.964314679643,2133.8181818181815,2209.5238095238096,2131.6063254265505,1959.7154367018086,1883.4020519704668,1777.414432090691,1703.0772844726334,1681.9420361654695,1801.6304347826087,1458.0152671755727,1558.8235294117646,1488.9779559118238,1200.2469135802469,1291.7997870074546,1575.9197324414715,1420.5558468799163,1526.0188087774295,1551.747311827957,1404.9919484702093,1442.63862332696,1472.8877679697353,1522.6939970717424
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boyacá,Superficie,0.0,650.0,340.0,515.0,557.0,603.0,773.0,472.0,423.0,618.5,627.0,174.0,115.0,91.0,110.0,99.0,91.0,84.0,221.0,368.0,382.0,58.0,80.0,97.0,96.0,99.0,99.0,86.0,66.0,28.0,35.0
Boyacá,Producción,0.0,670.0,328.0,618.0,672.0,717.0,1203.0,774.5,722.0,904.6,698.4,266.0,220.25,108.0,117.3,101.7,91.0,84.0,236.0,368.0,385.0,62.0,87.0,92.0,88.0,93.0,87.0,73.0,68.0,19.0,24.0
Boyacá,Rendimiento,0.0,1030.7692307692307,964.7058823529412,1200.0,1206.4631956912028,1189.0547263681592,1556.2742561448902,1640.8898305084745,1706.8557919621749,1462.570735650768,1113.8755980861245,1528.7356321839081,1915.2173913043478,1186.8131868131868,1066.3636363636365,1027.2727272727273,1000.0,1000.0,1067.8733031674208,1000.0,1007.8534031413612,1068.9655172413793,1087.5,948.4536082474226,916.6666666666666,939.3939393939395,878.7878787878788,848.8372093023255,1030.3030303030303,678.5714285714286,685.7142857142857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caldas,Superficie,0.0,0.0,200.0,174.0,183.0,77.0,47.0,24.0,60.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,73.0,104.0,113.0,186.0,198.0,344.0,295.0,197.0,258.0,336.0,32.0,1.0
Caldas,Producción,0.0,0.0,380.0,331.0,338.0,205.0,82.75,55.0,191.0,60.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,136.0,184.0,194.0,297.0,204.0,390.0,315.0,245.0,286.0,151.0,37.0,1.0
Caldas,Rendimiento,0.0,0.0,1900.0,1902.2988505747128,1846.9945355191257,2662.3376623376626,1760.6382978723404,2291.6666666666665,3183.333333333333,2307.6923076923076,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.7391304347827,1863.0136986301368,1769.230769230769,1716.8141592920354,1596.774193548387,1030.3030303030303,1133.7209302325582,1067.7966101694915,1243.6548223350255,1108.5271317829456,449.4047619047619,1156.25,1000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cauca,Superficie,8258.0,8260.0,7898.0,7969.0,8468.0,7979.0,8233.0,7710.0,8200.0,9485.0,8228.6,7605.0,6941.8,7562.9,7066.0,7210.0,7204.0,6646.0,6696.0,6639.0,7294.0,8063.0,7809.0,8639.0,6969.0,6669.0,6159.0,4853.0,6432.0,4118.0,5119.0
Cauca,Producción,9909.0,9910.0,9479.0,10386.0,10483.0,9825.0,10172.0,9067.0,9824.0,11478.0,9484.7,8811.0,7649.2,7594.4,7201.4,7941.7,9161.0,8696.0,7152.0,7263.0,8199.0,9287.0,9269.0,10349.0,7774.0,7458.0,7338.0,5819.0,9549.0,5950.0,7528.0
Cauca,Rendimiento,1199.9273431823688,1199.7578692493946,1200.1772600658394,1303.3002886183963,1237.954652810581,1231.3573129464846,1235.515607919349,1176.0051880674448,1198.0487804878048,1210.1212440695836,1152.650511630168,1158.5798816568047,1101.904405197499,1004.1650689550305,1019.162185111803,1101.4840499306517,1271.6546363131592,1308.4562142642192,1068.100358422939,1093.9900587437867,1124.0745818480943,1151.8045392533795,1186.9637597643746,1197.939576339854,1115.5115511551155,1118.3085919928023,1191.4271797369702,1199.052132701422,1484.608208955224,1444.8761534725595,1470.5997265090837
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Guajira,Superficie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,77.0
La Guajira,Producción,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,385.0
La Guajira,Rendimiento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nariño,Superficie,4215.0,4310.0,4990.0,2794.0,4255.0,3261.0,4171.0,4269.0,4944.0,7035.0,7159.0,5626.4,4895.4,4378.0,4007.0,4690.0,4664.0,4764.0,5312.0,5360.0,6334.0,6270.0,6673.0,6348.0,6274.0,6046.0,5611.0,4086.0,4244.0,5167.0,5785.0
Nariño,Producción,5460.0,5500.0,5980.0,5139.0,12373.0,6001.0,7451.0,5885.0,10126.0,13267.6,18156.0,6385.26,5399.0,4534.0,4545.0,5316.0,5364.0,5558.0,6475.0,6632.0,7338.0,7740.0,7822.0,7987.0,7676.0,7673.0,6706.0,5994.0,5621.0,6937.0,7454.0
Nariño,Rendimiento,1295.373665480427,1276.1020881670534,1198.3967935871744,1839.2984967788118,2907.8730904817858,1840.2330573443728,1786.382162550947,1378.542984305458,2048.1391585760516,1885.9417199715706,2536.1083950272387,1134.8748755865208,1102.8720839972218,1035.6327089995432,1134.2650361866733,1133.4754797441365,1150.0857632933103,1166.6666666666667,1218.9382530120483,1237.3134328358208,1158.5096305652037,1234.4497607655503,1172.1864228982465,1258.1915563957152,1223.4619062798852,1269.1035395302679,1195.1523792550347,1466.9603524229076,1324.4580584354383,1342.5585446100251,1288.504753673293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
