Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
"TABLA 37. YUCA: SUPERFICIE COSECHADA, PRODUCCIÓN Y RENDIMIENTO OBTENIDO POR DEPARTAMENTO, AÑOS AGRÍCOLAS 1987 - 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Departamento,Variable,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonas,Superficie,0.0,0.0,0.0,300.0,256.0,0.0,477.0,197.0,623.0,760.0,452.0,468.5,662.1,615.9,1036.0,1260.0,1587.0,1428.0,1506.0,874.0,1526.0,2179.0,457.0,540.0,745.0,205.0,265.0,235.0,375.0,1133.0,1581.0
Amazonas,Producción,0.0,0.0,0.0,3900.0,768.0,0.0,1431.0,790.0,1869.0,2280.0,1356.0,1405.0,1464.8,1537.0,4103.0,4873.0,5930.0,5153.0,4752.0,2681.0,4431.0,8141.0,1486.0,1080.0,1490.0,410.0,1007.0,470.0,750.0,7315.0,10568.0
Amazonas,Rendimiento,0.0,0.0,0.0,13000.0,3000.0,0.0,3000.0,4010.1522842639597,3000.0,3000.0,3000.0,2998.932764140875,2212.3546292100887,2495.534989446339,3960.42471042471,3867.4603174603176,3736.6099558916194,3608.543417366947,3155.3784860557766,3067.5057208237986,2903.669724770642,3736.117485084901,3251.64113785558,2000.0,2000.0,2000.0,3800.0,2000.0,2000.0,6456.310679611651,6684.376976597091
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antioquia,Superficie,4400.0,4400.0,6000.0,6437.0,12790.0,6556.0,11213.0,10692.0,12389.0,10757.0,9132.0,10043.0,10435.5,8550.2,9819.3,9437.0,9741.1,10957.0,11231.0,11086.0,10088.0,8623.0,9266.0,9106.0,7421.0,6427.0,8716.0,8364.0,8311.0,8501.0,8704.0
Antioquia,Producción,60300.0,62000.0,99400.0,90234.0,224933.0,102215.0,189881.0,187601.8,215108.0,204921.8,151753.0,166913.6,151919.0,123690.0,140080.0,135403.0,142671.0,116989.0,168808.0,163411.0,150991.0,125954.0,132597.0,129353.0,109019.0,93881.0,117309.0,117088.0,112970.0,123566.0,143412.0
