Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
"TABLA 21. TRIGO: SUPERFICIE COSECHADA, PRODUCCIÓN Y RENDIMIENTO OBTENIDO POR DEPARTAMENTO, AÑOS AGRÍCOLAS 1987 - 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Departamento,Variable,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boyacá,Superficie,11900.0,9500.0,15500.0,18500.0,14900.0,12719.0,15539.0,16892.0,11595.0,11644.8,6927.5,5401.0,5497.299999999999,5314.8,5971.0,6476.5,5900.0,5327.0,5952.0,5027.0,5222.0,4176.0,3721.0,3412.0,3019.0,2560.0,1405.0,895.0,744.0,692.0,816.0
Boyacá,Producción,18900.0,13100.0,20800.0,26300.0,25000.0,19460.0,30436.0,36584.0,23421.0,23295.2,11874.9,9188.9,9637.3,10277.1,9995.349999999999,10696.4,10199.0,9198.0,9788.0,7866.0,8427.0,6794.0,5343.0,4818.0,4323.0,3892.0,1786.0,1096.0,820.0,1171.0,1047.0
Boyacá,Rendimiento,1588.235294117647,1378.9473684210527,1341.9354838709678,1421.6216216216214,1677.8523489932886,1529.9944964226747,1958.6846000386124,2165.7589391427896,2019.922380336352,2000.4809013465242,1714.168170335619,1701.3330864654693,1753.096974878577,1933.67577331226,1673.9825824819961,1651.5710646182351,1728.6440677966102,1726.6754270696451,1644.489247311828,1564.7503481201513,1613.7495212562237,1626.9157088122606,1435.9043267938728,1412.0750293083236,1431.9311030142433,1520.3125,1271.1743772241991,1224.5810055865923,1102.1505376344085,1692.1965317919075,1283.0882352941178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cauca,Superficie,0.0,200.0,400.0,500.0,400.0,373.0,649.0,331.0,160.0,246.0,26.0,8.0,23.0,23.0,37.5,106.0,159.0,128.0,119.0,141.0,172.0,336.0,377.0,148.0,196.0,163.0,234.0,190.0,176.0,62.0,57.0
Cauca,Producción,0.0,300.0,600.0,700.0,500.0,413.0,863.0,338.0,147.0,193.0,37.0,9.8,17.3,17.3,15.9,69.0,142.0,138.0,156.0,182.0,236.0,496.0,592.0,255.0,326.0,252.0,456.0,448.0,422.0,78.0,68.0
Cauca,Rendimiento,0.0,1500.0,1500.0,1400.0,1250.0,1107.2386058981233,1329.7380585516178,1021.1480362537764,918.75,784.5528455284552,1423.076923076923,1225.0,752.1739130434783,752.1739130434783,424.0,650.9433962264151,893.0817610062893,1078.125,1310.9243697478992,1290.7801418439717,1372.093023255814,1476.1904761904764,1570.291777188329,1722.9729729729731,1663.265306122449,1546.0122699386502,1948.7179487179487,2357.894736842105,2397.727272727273,1258.0645161290322,1192.982456140351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cundinamarca,Superficie,7700.0,7900.0,6100.0,8100.0,6900.0,3900.0,4755.0,2900.0,2319.0,1988.0,1745.0,890.0,935.0,992.0,842.0,595.0,505.0,745.0,789.0,583.0,254.0,104.0,75.0,106.0,59.0,14.0,5.0,0.0,0.0,5.0,15.0
Cundinamarca,Producción,12300.0,12300.0,8900.0,15500.0,14100.0,6252.0,7451.0,6299.0,4978.0,4669.0,4103.0,1942.0,2503.0,2611.0,1797.0,1065.0,906.0,1369.0,1415.0,1032.0,452.0,243.0,155.0,199.0,112.0,25.0,8.0,0.0,0.0,50.0,150.0
Cundinamarca,Rendimiento,1597.4025974025974,1556.9620253164558,1459.016393442623,1913.5802469135804,2043.4782608695655,1603.076923076923,1566.9821240799158,2172.0689655172414,2146.6149202242345,2348.5915492957747,2351.2893982808023,2182.022471910112,2677.005347593583,2632.056451612903,2134.204275534442,1789.9159663865546,1794.0594059405942,1837.5838926174497,1793.4093789607098,1770.1543739279589,1779.527559055118,2336.538461538462,2066.666666666667,1877.3584905660377,1898.3050847457628,1785.7142857142858,1600.0,0.0,0.0,10000.0,10000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nariño,Superficie,19600.0,18900.0,21600.0,26500.0,21900.0,22997.0,28243.0,30015.0,18823.0,14794.0,14101.0,12213.0,11651.0,13317.0,7794.0,10556.0,13065.0,13601.0,13811.5,11646.0,12390.0,9244.0,7267.0,4792.0,4484.0,3061.0,3158.0,3152.0,1673.0,1154.0,849.0
Nariño,Producción,40900.0,34800.0,46100.0,58400.0,49900.0,45178.0,54511.0,60328.0,43085.0,35468.0,32982.0,27268.0,27201.0,29202.0,15370.099999999999,24385.0,29856.1,32072.2,38265.0,30275.0,34438.0,18282.0,13465.0,8936.0,7720.0,4664.0,5923.0,4705.0,2790.0,1761.0,1615.0
Nariño,Rendimiento,2086.734693877551,1841.2698412698412,2134.259259259259,2203.7735849056603,2278.538812785388,1964.5171109275122,1930.0711680770457,2009.928369148759,2288.9550018594273,2397.458429092875,2338.9830508474574,2232.7028576107427,2334.649386318771,2192.8362243748593,1972.0425968693864,2310.060629026146,2285.197091465748,2358.0766120138223,2770.5173225210874,2599.6050145972863,2779.499596448749,1977.7152747728258,1852.896656116692,1864.7746243739566,1721.6770740410348,1523.685070238484,1875.5541481950602,1492.7030456852792,1667.6628810520024,1525.9965337954939,1902.2379269729092
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norte de Santander,Superficie,600.0,700.0,900.0,900.0,1000.0,1145.0,998.0,727.0,45.0,40.0,155.0,51.0,72.0,124.5,128.5,86.5,94.5,96.0,19.0,18.5,31.0,31.0,79.0,50.0,34.0,20.0,19.0,14.0,8.0,8.0,6.0
Norte de Santander,Producción,1000.0,800.0,1100.0,1300.0,1900.0,1979.0,1690.0,1291.0,89.2,80.0,329.0,146.0,208.60000000000002,295.4,246.5,149.92,163.32,166.29999999999998,37.2,36.2,61.0,61.0,149.0,84.0,56.0,36.0,36.0,27.0,16.0,16.0,12.0
Norte de Santander,Rendimiento,1666.6666666666667,1142.857142857143,1222.2222222222224,1444.4444444444443,1900.0,1728.3842794759826,1693.3867735470942,1775.7909215955983,1982.2222222222224,2000.0,2122.5806451612902,2862.745098039216,2897.2222222222226,2372.6907630522087,1918.2879377431907,1733.1791907514448,1728.2539682539682,1732.2916666666665,1957.8947368421054,1956.7567567567569,1967.741935483871,1967.741935483871,1886.0759493670887,1680.0,1647.0588235294117,1800.0,1894.7368421052631,1928.5714285714287,2000.0,2000.0,2000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santander,Superficie,800.0,900.0,1700.0,2000.0,2000.0,1759.0,1114.0,326.0,2020.0,898.0,666.0,495.0,398.0,68.5,58.0,52.0,80.0,130.0,234.0,191.0,285.0,328.0,326.0,187.0,197.0,98.0,107.0,134.0,150.0,89.0,43.0
Santander,Producción,800.0,900.0,1800.0,2200.0,2100.0,1719.0,1352.0,343.0,2386.0,918.0,853.0,509.5,440.6,90.8,91.0,85.0,120.0,200.4,342.0,297.0,338.0,388.0,388.0,219.0,217.0,121.0,138.0,205.0,217.0,109.0,51.0
Santander,Rendimiento,1000.0,1000.0,1058.8235294117646,1100.0,1050.0,977.259806708357,1213.6445242369837,1052.1472392638036,1181.1881188118812,1022.271714922049,1280.7807807807808,1029.2929292929293,1107.035175879397,1325.5474452554745,1568.9655172413793,1634.6153846153845,1500.0,1541.5384615384614,1461.5384615384614,1554.973821989529,1185.9649122807016,1182.9268292682925,1190.1840490797547,1171.1229946524065,1101.522842639594,1234.6938775510203,1289.7196261682243,1529.8507462686568,1446.6666666666667,1224.7191011235957,1186.0465116279072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valle del Cauca,Superficie,200.0,200.0,200.0,200.0,200.0,115.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valle del Cauca,Producción,300.0,300.0,400.0,400.0,400.0,218.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,3.0,1.5,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valle del Cauca,Rendimiento,1500.0,1500.0,2000.0,2000.0,2000.0,1895.6521739130435,0.0,0.0,1333.3333333333333,0.0,2000.0,0.0,0.0,1500.0,1500.0,0.0,0.0,1666.6666666666667,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Superficie,40800.0,38300.0,46400.0,56700.0,47300.0,43008.0,51298.0,51191.0,34977.0,29610.8,23621.5,19058.0,18576.3,19841.8,14832.0,17872.0,19803.5,20030.0,20929.5,17606.5,18354.0,14219.0,11845.0,8695.0,7989.0,5916.0,4928.0,4385.0,2751.0,2010.0,1786.0
Total,Producción,74200.0,62500.0,79700.0,104800.0,93900.0,75219.0,96303.0,105183.0,74126.2,64623.2,50180.9,39064.2,40007.8,42496.6,27517.35,36450.32,41386.42,43148.9,50011.2,39688.2,43952.0,26264.0,20092.0,14511.0,12754.0,8990.0,8347.0,6481.0,4265.0,3185.0,2943.0
