Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
"TABLA 13. FRÍJOL : SUPERFICIE COSECHADA, PRODUCCIÓN Y RENDIMIENTO OBTENIDO POR DEPARTAMENTO, AÑOS AGRÍCOLAS 1995 - 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Departamento,Variable,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonas,Superficie,,,,,1.0,1.0,,9.0,1.0,,1.6,5.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,21.0,0.0,0.0,0.0,,,,,
Amazonas,Producción,,,,,1.0,1.0,,5.0,0.5,,0.8,2.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,0.0,0.0,0.0,,,,,
Amazonas,Rendimiento,,,,,1000.0,1000.0,,555.5555555555555,500.0,,500.0,400.0,500.0,,,0.0,0.0,0.0,0.0,0.0,0.0,777.7777777777778,761.9047619047618,0.0,0.0,0.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antioquia,Superficie,38300.0,36400.0,36600.0,37834.0,25050.0,26362.0,27952.0,28259.0,29259.7,24812.0,25512.2,23525.7,23338.5,23913.0,22693.5,23288.0,23730.0,21504.0,20708.0,22773.0,25830.0,23975.0,21228.0,17160.0,16113.0,14790.0,14976.0,14315.0,13454.0,12023.0,10774.0
Antioquia,Producción,34470.0,30000.0,31000.0,35045.0,23886.0,26794.0,29376.0,30342.4,30314.0,27253.4,29063.199999999997,23816.7,25624.1,27180.800000000003,27301.1,29637.0,28658.0,27289.0,28076.0,30045.0,36026.0,36163.0,31002.0,22390.0,19099.0,19686.0,20470.0,19264.0,19481.0,17479.0,16672.0
Antioquia,Rendimiento,900.0,824.1758241758241,846.9945355191257,926.2832372997832,953.5329341317365,1016.3872240345952,1050.9444762449914,1073.725184896847,1036.0324952067176,1098.3959374496212,1139.1883099066326,1012.3694512809395,1097.93260063843,1136.653703006733,1203.0361116619295,1272.6296805221573,1207.669616519174,1269.0197172619046,1355.8045199922735,1319.3255170596758,1394.734804490902,1508.3628779979147,1460.4296212549464,1304.778554778555,1185.3162043070813,1331.0344827586207,1366.8536324786326,1345.721271393643,1447.9708636836629,1453.7968892955168,1547.4289957304622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arauca,Superficie,80.0,200.0,150.0,150.0,205.0,50.0,,,,0.0,,13.0,32.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Arauca,Producción,40.0,100.0,140.0,118.0,144.0,54.0,,,,0.0,,7.2,32.0,16.8,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Arauca,Rendimiento,500.0,500.0,933.3333333333334,786.6666666666666,702.4390243902438,1080.0,,,,,,553.8461538461539,1000.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlántico,Superficie,170.0,300.0,150.0,465.0,101.0,114.0,33.0,80.0,,74.0,,5.0,,39.0,58.0,43.5,23.5,23.0,0.0,490.0,688.0,556.0,702.0,840.0,507.0,355.0,661.0,660.0,420.0,545.0,556.0
