Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
Caqueta,Producción,2134.0,2469.0,2332.0,2902.5,2528.4,2446.375,2188.9189244251666,2503.808598349652,3749.272588718643,3862.0,5108.0
Caqueta,Rendimiento,929.8474945533769,902.7422303473492,1000.0,1144.5189274447948,899.7864768683274,848.6990459670425,753.282673658965,814.2678828553759,1099.312895453721,1138.561320754717,1498.3866236432973
,,,,,,,,,,,,
Casanare,Superficie,2605.0,2149.0,1904.0,2198.0,2081.5,2322.0,2232.94,2599.43,2752.3100000000004,2671.0,2437.0
Casanare,Producción,2048.3999999999996,1388.125,2079.7,2564.86,2023.5,1718.25,1338.5578778651554,1688.5963603944156,2626.7278316636653,2639.0,1748.0
Casanare,Rendimiento,786.3339731285988,645.9399720800371,1092.2794117647059,1166.906278434941,972.1354792217151,739.9870801033591,599.4598501818926,649.6025514802922,954.3720844176945,988.0194683639087,717.2753385309807
,,,,,,,,,,,,
Cauca,Superficie,53471.0,56208.0,57860.0,55162.0,54246.41568679582,56824.99912709477,74105.63999999998,77068.46,77405.82999999999,78422.0,80290.0
Cauca,Producción,51348.0,48073.0,47221.0,45113.0,41645.387487012216,50588.136942130805,56303.92367220282,63365.76405098781,83626.4385413207,87642.0,97922.0
Cauca,Rendimiento,960.2962353425221,855.2697124964418,816.1251296232284,817.8274899387259,767.7076348686603,890.2443945311006,759.7791972676147,822.200989237203,1080.3635661722212,1117.5690495014155,1219.603935732968
,,,,,,,,,,,,
Cesar,Superficie,23172.0,23198.0,23420.0,22489.5,22350.0,22911.0,25106.390000000003,26138.579999999998,25948.5,25531.0,25159.0
Cesar,Producción,13278.5,13841.45,12770.0,13276.074999999997,11035.85,19994.35,15050.272788008167,16935.62692687277,22240.81123156115,22649.0,16628.0
Cesar,Rendimiento,573.0407388227171,596.6656608328304,545.2604611443211,590.3232619666954,493.77404921700224,872.6965213216358,599.4598501818925,647.9168695037287,857.113560766948,887.1176217147781,660.9165706109146
,,,,,,,,,,,,
Choco,Superficie,290.0,90.0,70.0,157.5,157.5,70.0,125.01,136.88,137.47000000000003,135.0,126.0
Choco,Producción,205.89999999999998,68.0,78.75,98.0,98.0,140.0,105.93473590168887,125.4226054189748,158.20471331117741,161.0,159.0
Choco,Rendimiento,710.0,755.5555555555555,1125.0,622.2222222222223,622.2222222222223,2000.0,847.4100944059584,916.2960653051929,1150.8308235336974,1192.5925925925926,1261.904761904762
,,,,,,,,,,,,
Cundinamarca,Superficie,43017.3,43633.350000000006,43475.84,44264.16,37478.869999999995,37175.06,36189.17999999999,33623.54000000001,34101.490000000005,33214.165897287974,30894.0
Cundinamarca,Producción,33729.13647101079,78254.77017538987,37118.069446947746,37214.8,32780.3487,30786.407300000006,24993.73690383686,25118.550846103284,31165.15488723836,31413.338040195224,33943.0
Cundinamarca,Rendimiento,784.0830659062932,1793.4623441791625,853.7631348111445,840.7433914932533,874.6354599271538,828.1468086399863,690.6411503061652,747.0525365890468,913.8942282943752,945.7813312951571,1098.6923027125008
,,,,,,,,,,,,
Huila,Superficie,89661.56000000001,89131.2,86726.78000000001,87139.52999999998,78792.215,79809.34,118200.87999999998,128273.15,130452.4,126052.0,122576.0
Huila,Producción,129052.51367110103,131316.472,104609.41719999998,104336.55979999997,85150.656125,85212.6445,115874.98239007842,135971.196663058,145168.1043509132,145154.0,133788.0
Huila,Rendimiento,1439.3293365752393,1473.2941102554437,1206.1951014438675,1197.350499824821,1080.6988498165713,1067.702658611135,980.3225017451516,1060.0129229153415,1112.8051638062097,1151.5406340240536,1091.4697820127922
,,,,,,,,,,,,
La Guajira,Superficie,4785.0,4553.0,4488.0,4207.0,4100.0,5143.0,5750.700000000001,6078.64,5631.53,5531.203983682899,5341.0
La Guajira,Producción,2958.7,2328.9,2340.3999999999996,2393.0,1933.0,3434.2999999999997,3447.3137604410094,3923.7987279843846,4317.496249303253,4387.19298446076,3517.0
La Guajira,Rendimiento,618.3281086729362,511.50889523391174,521.4795008912655,568.8138816258617,471.4634146341463,667.7620066109274,599.4598501818925,645.5060223971784,766.6648760289394,793.1714320070311,658.4909193035012
,,,,,,,,,,,,
Magdalena,Superficie,17506.0,17521.0,17036.0,17000.0,16577.0,17686.0,17016.72,18533.109999999997,17996.309999999998,17746.0,18130.0
Magdalena,Producción,14005.0,14017.0,13412.8,13600.0,13301.6,14096.05,10200.840421787216,12012.975541620654,16691.305315152713,17031.0,11938.0
Magdalena,Rendimiento,800.0114246544042,800.0114148735803,787.3209673632308,800.0,802.4129818423116,797.0174149044441,599.4598501818926,648.1899444626755,927.484874129903,959.7092302490702,658.4666298952013
,,,,,,,,,,,,
Meta,Superficie,2048.0,2146.0,2216.0,2326.0,2578.0,2783.0,2483.4300000000003,2739.71,2922.21,2925.0,2927.0
Meta,Producción,1617.2,1656.9599999999998,1672.6,2221.8999999999996,2533.75,2133.1,1650.4069372102103,1950.8440920762425,3206.3451285130623,3322.0,7013.0
Meta,Rendimiento,789.6484375,772.1155638397017,754.783393501805,955.2450558899396,982.8355314197051,766.4750269493352,664.567528462735,712.0622591720447,1097.2329601613376,1135.7264957264956,2395.968568500171
,,,,,,,,,,,,
Nariño,Superficie,24458.5,25582.0,26467.2,23504.05,24263.8,27806.4,32136.51000000001,33608.32,33490.92999999999,32750.158208456352,33640.0
Nariño,Producción,31770.050000000003,31262.5,27487.711999999996,24594.105,24073.95,28077.943,28606.956741785532,32321.560736725547,36607.55609634157,37020.902205825354,35004.0
Nariño,Rendimiento,1298.9369748758102,1222.050660620749,1038.5576109297542,1046.377326460759,992.1755866764481,1009.7654856435927,890.169988644863,961.7130739270975,1093.058810141778,1130.4037669126822,1040.5469678953627
,,,,,,,,,,,,
Norte De Santander,Superficie,30171.84,30171.84,33552.58,30731.96,21520.448662534152,19339.30976988678,25332.449999999997,23724.200000000004,22940.639999999996,21520.63529714272,21410.0
Norte De Santander,Producción,13593.244999999999,13593.244999999999,10221.686,22111.65075651233,12332.000000000004,12214.54425972002,15185.786681740288,15108.549061335785,20267.639705753525,19590.101677385188,23409.0
Norte De Santander,Rendimiento,450.52754488953934,450.52754488953934,304.646796162918,719.5001801548723,573.0363801136403,631.5915306728928,599.4598501818928,636.8412448611874,883.4818778270148,910.2938369103887,1093.3675852405418
,,,,,,,,,,,,
Putumayo,Superficie,35.0,31.0,23.0,24.0,40.0,42.0,24.27,101.16000000000001,128.65,0.0,209.0
Putumayo,Producción,34.0,35.599999999999994,26.7,26.700000000000003,45.8,48.4,16.87175404424979,76.03988801486987,124.66720225140381,0.0,282.0
Putumayo,Rendimiento,971.4285714285714,1148.3870967741934,1160.8695652173913,1112.5,1145.0,1152.3809523809523,695.1690994746515,751.6793991189193,969.0416031978532,0.0,1349.2822966507176
,,,,,,,,,,,,
Quindio,Superficie,19904.0,19571.0,19052.0,18159.0,20139.3,21109.829999999998,21203.03,21462.81,21491.210000000003,20041.695510986698,17700.0
Quindio,Producción,25426.0,23669.0,21985.0,21065.0,20814.11,18030.131,20599.274271339345,22518.419442061677,24694.5588340992,23791.29843837776,18792.0
Quindio,Rendimiento,1277.4316720257234,1209.391446528026,1153.9470921688012,1160.0308387025718,1033.5071228890774,854.1106678736874,971.5250259674842,1049.1831890633928,1149.0539078115748,1187.0901054921005,1061.6949152542372
,,,,,,,,,,,,
Risaralda,Superficie,47689.25,47227.0,45428.0,47308.0,44733.64,45588.03,39615.600000000006,40154.46000000001,41732.03,40472.25619256336,37334.0
Risaralda,Producción,72842.55,60079.0,53648.0,72091.0,49042.31,36989.4349,39073.91593863479,42719.530753438055,47215.68778921123,47357.01784812083,46780.0
Risaralda,Rendimiento,1527.441719045697,1272.1324665974971,1180.9456722726072,1523.8648854316396,1096.3183411857385,811.3848064941609,986.3264960933265,1063.8800958458426,1131.4016545375634,1170.1106462362857,1253.013339047517
,,,,,,,,,,,,
Santander,Superficie,34406.67,34169.369999999995,37985.900000000016,39000.636999999995,37282.04273858438,33947.15228456529,38613.67999999999,40733.200000000004,42679.11,41388.0,42327.0
Santander,Producción,29469.519999999997,29016.75,26311.610000000008,27094.155858688064,22089.820274619717,23271.888310657672,30227.019330511837,34512.78537239257,47304.16306060338,47494.380859153935,54909.0
Santander,Rendimiento,856.5060204896317,849.2035410661655,692.6678056857938,694.710598154796,592.5056314513114,685.5328575303995,782.8059726633629,847.2888300549077,1108.3680765743095,1147.5398873865356,1297.2570699553476
,,,,,,,,,,,,
Tolima,Superficie,91679.1,86829.20000000001,88667.0,84658.7,93145.35425656318,90904.47820236276,97308.81,100832.91000000002,103368.73,100329.0,96019.0
Tolima,Producción,112322.375,101201.875,88633.1,94230.19999999998,53288.42469278698,85027.48839689534,77215.3569243181,86453.62024222128,105563.8796581369,105976.0,94557.0
Tolima,Rendimiento,1225.1688225560677,1165.5281287861685,999.6176706102609,1113.0598509072308,572.0996513256827,935.3498318049344,793.5083876199709,857.3948747707594,1021.2361093934006,1056.2848229325518,984.7738468428123
,,,,,,,,,,,,
Valle del Cauca,Superficie,76667.79999999999,72419.0,67001.29999999999,69332.1,68038.4,69456.70999999999,53481.020000000004,56035.94000000001,54938.79,52648.2492423003,51471.0
Valle del Cauca,Producción,69618.24329999999,65666.42500000002,62711.079000000005,69496.65010169323,65475.63,61190.548559999996,42948.40489564495,49799.27695538753,57583.55730895126,57067.080206442886,51688.0
Valle del Cauca,Rendimiento,908.0506196864916,906.75685938773,935.9680931564018,1002.3733609928622,962.3334763898035,880.9882955872802,803.058821534162,888.7024462405293,1048.1402540709626,1083.9312043180398,1004.2159662722698
,,,,,,,,,,,,
Total,Superficie,766476.7682577928,758306.46,754651.3,744318.4255675559,712387.4021964205,710462.0293839095,771799.98,795563.1900000001,801081.63,777705.9982054657,753301.0
Total,Producción,828898.2334421119,828585.56717539,708891.4136469477,779234.5086523774,640431.7714256396,626771.3382673481,652052.0259877905,728399.9999999999,850500.0000000003,853901.1335254301,854640.0
Total,Rendimiento,1081.4394744490476,1092.6790300261848,939.3628734846778,1046.9101420647987,898.9936787920049,882.2024434027313,844.8458705425084,915.5778059565574,1061.6895559070558,1097.9742158293527,1134.5265703881983
Nota: Superficie en hectáreas (ha); Producción en toneladas métricas (t) en grano seco; Rendimiento en kilogramos por hectárea (kg/ha).,,,,,,,,,,,,
FUENTE: Evaluaciones Agropecuarias Municipales. Ministerio de Agricultura y Desarrollo Rural - Secretarías de Agricultura Departamentales - UMATA. Años 2006 al 2012 Convenio MADR - CCI. Para el año 2013 Contrato MADR - UT -CRECE Federación Nacional de Cafeteros - 2015 Convenio Interadministrativo CCI,,,,,,,,,,,,
Elaboró:  Oficina Asesora de Planeación y Prospectiva - Grupo de Información y Estadísticas Sectoriales.,,,,,,,,,,,,
