Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
"TABLA 19. SOYA: SUPERFICIE COSECHADA, PRODUCCIÓN Y RENDIMIENTO OBTENIDO POR DEPARTAMENTO, AÑOS AGRÍCOLAS 1987 - 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Departamento,Variable,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlántico,Superficie,10.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,45.0,28.0,0.0,0.0,,,,,
Atlántico,Producción,16.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,120.0,126.0,51.0,0.0,0.0,,,,,
Atlántico,Rendimiento,1600.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,2800.0,1821.4285714285713,0.0,0.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boyacá,Superficie,10.0,20.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Boyacá,Producción,16.0,30.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Boyacá,Rendimiento,1600.0,1500.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caldas,Superficie,600.0,270.0,650.0,640.0,470.0,493.0,240.0,528.0,367.0,141.0,120.0,10.0,0.0,,,100.0,0.0,0.0,33.0,36.0,18.0,19.0,19.0,115.0,195.0,45.0,,,,,
Caldas,Producción,1200.0,580.0,1360.0,1300.0,1000.0,1054.0,741.0,1442.0,1020.0,266.58,336.0,20.0,0.0,,,104.2,0.0,0.0,56.4,61.0,39.0,46.0,76.0,368.0,394.0,144.0,,,,,
Caldas,Rendimiento,2000.0,2148.1481481481483,2092.3076923076924,2031.25,2127.659574468085,2137.9310344827586,3087.5,2731.060606060606,2779.291553133515,1890.6382978723404,2800.0,2000.0,0.0,,,1042.0,0.0,0.0,1709.090909090909,1694.4444444444443,2166.6666666666665,2421.0526315789475,4000.0,3200.0,2020.5128205128203,3200.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casanare,Superficie,,50.0,10.0,570.0,450.0,,,250.0,600.0,120.0,1257.0,596.0,300.0,500.0,934.0,475.0,486.0,350.0,300.0,200.0,480.0,480.0,480.0,47.0,458.0,430.0,400.0,1200.0,0.0,200.0,270.0
Casanare,Producción,,80.0,20.0,920.0,720.0,,,625.0,1320.0,180.0,2514.0,1490.0,600.0,1000.0,1868.0,915.0,1008.0,700.0,540.0,360.0,720.0,920.0,920.0,94.0,824.0,774.0,800.0,2340.0,0.0,400.0,540.0
Casanare,Rendimiento,,1600.0,2000.0,1614.0350877192982,1600.0,,,2500.0,2200.0,1500.0,2000.0,2500.0,2000.0,2000.0,2000.0,1926.3157894736842,2074.074074074074,2000.0,1800.0,1800.0,1500.0,1916.6666666666667,1916.6666666666667,2000.0,1799.1266375545852,1800.0,2000.0,1950.0,0.0,2000.0,2000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cauca,Superficie,2780.0,4280.0,4780.0,5850.0,4120.0,2763.0,4134.0,1741.0,394.0,403.0,588.5,357.2,901.0,689.0,1014.0,1122.7,1091.0,1096.0,125.0,375.0,36.0,79.0,38.0,74.0,9.0,5.0,9.0,0.0,4.0,2.0,0.0
Cauca,Producción,5970.0,10390.0,10220.0,12080.0,8420.0,5607.0,7094.0,3207.0,802.0,880.0,1167.5,680.2,2000.7,1414.1999999999998,2247.3,3306.4,3013.0,3131.0,302.0,970.0,103.0,215.0,99.0,222.0,27.0,15.0,18.0,0.0,8.0,4.0,0.0
Cauca,Rendimiento,2147.482014388489,2427.570093457944,2138.075313807531,2064.957264957265,2043.6893203883496,2029.315960912052,1716.0135462022254,1842.0448018380241,2035.5329949238578,2183.622828784119,1983.857264231096,1904.2553191489365,2220.532741398446,2052.539912917271,2216.2721893491125,2945.0431994299456,2761.686526122823,2856.7518248175184,2416.0,2586.6666666666665,2861.1111111111113,2721.518987341772,2605.2631578947367,3000.0,3000.0,3000.0,2000.0,0.0,2000.0,2000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cesar,Superficie,70.0,,,100.0,,,,665.0,,,120.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Cesar,Producción,106.0,,,150.0,,,,1200.0,,,240.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Cesar,Rendimiento,1514.2857142857142,,,1500.0,,,,1804.5112781954886,,,2000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Córdoba,Superficie,70.0,,,40.0,200.0,60.0,1350.0,533.0,695.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Córdoba,Producción,111.0,,,60.0,400.0,90.0,2700.0,1066.0,1867.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Córdoba,Rendimiento,1585.7142857142856,,,1500.0,2000.0,1500.0,2000.0,2000.0,2686.3309352517986,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
