Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
Arroz total,4849.414824447334,4564.010282776349,4074.835207444746,4061.7923623104966,3995.8630199954036,4096.010232050825,4120.2389127139395,4058.9707899403356,4271.669680631437,4724.664673357299,4738.300794768665,4687.369492366885,4926.461519926018,5143.881112158685,5170.836065560146,5376.648998029004,5376.703310169342,5516.462436618015,5439.813279542984,5550.201017753114,5596.935807422266,5642.071911995048,5295.557511338486,5059.73448676875,4595.197229593658,4942.85822986335,4562.649308287261,4871.146271972288,4917.596279702471,5120.351290912788,5011.494001942956
Papa,14261.399046104929,14813.639035861257,15633.04347826087,15273.628757359777,15665.418425102203,15565.471317067846,15454.54938405014,15936.418774254706,16203.007480883183,16125.471497161805,16292.369501993826,15460.196504721433,16162.03053933016,16887.075764356356,16760.906968207066,17062.80936434318,17380.047743751882,17487.389054500396,17376.6595081028,17635.31585855084,17889.826624914076,17761.1637219365,18830.556340016945,19236.118844253848,18462.35404549482,18704.06782661474,18340.591978515968,19227.610168220563,21507.747391435183,20505.283852075758,21554.39501420995
Cebada,1953.0916844349679,1820.2247191011236,1698.7951807228917,1848.9871086556168,2068.686868686869,1677.1113904351469,2002.4149922720248,1989.1068289151642,2197.8867555338147,2118.58628391882,1984.2998068792733,1977.6407847742062,1925.7977456739166,1977.6590760003746,1421.249680254866,1782.9469672912035,1857.7630610743192,1866.2863070539418,1752.2690870261613,1724.3093922651933,1695.8785249457699,1566.562255285826,1635.9832635983264,1553.933495539335,1487.657196087564,1472.7577535624478,1549.6688741721853,1516.1290322580644,1639.0293225480284,2138.1909547738696,2183.69259606373
Fríjol,746.6969446738233,749.21875,737.9154078549849,802.8554070473875,807.6445693948049,942.9977558171581,909.1498833056199,931.8704401108666,979.299930543913,974.1125724436151,1009.6288641962711,945.3812737706547,1010.7818643597298,1076.2082246907303,1066.077989078559,1074.5499450097082,1086.156496019066,1122.2327129239386,1149.0276816259868,1168.4350591000207,1174.2093480788603,1180.4843571016565,1194.4347402201731,1156.3383381011222,1122.259265029167,1168.828507825447,1173.703554484834,1224.9868481620308,1235.7247049462935,1191.4268360219376,1201.1124801342835
Maíz Tecnificado,2549.4223363286264,2554.3624161073826,2546.2653288740244,2704.6843177189407,2605.897412496302,2668.077179450555,2582.535870241091,2739.7329562955906,2931.6881570512087,3121.8593916290606,3103.1012742933804,3022.108340689441,3300.1930691334906,3617.8543055582745,3539.7981668135485,3677.951418259742,3641.3129246512426,3949.4510355694333,3911.779507123826,3977.225982573576,4175.828159087096,4044.6700310809847,4026.0066562306793,3909.623266137891,3907.5944252923478,4147.285080827295,4761.181716272215,4764.154144605003,4885.746302400409,5251.779530839126,5106.373424703
Maíz Tradicional,1213.0666177280236,1216.9267299864314,1217.9238237490663,1282.9294706917558,1369.0425980598905,1336.691144424252,1391.552434909329,1356.8698650274034,1345.8848448066587,1380.1763969834888,1400.760093755556,1338.0650119656063,1380.839443098188,1567.5785890880504,1515.4002588762337,1489.1333609363364,1538.2732771551491,1593.277896258123,1579.4895553953143,1581.9589267185684,1527.1286087580106,1514.0271829680046,1523.139082308466,1523.1635196738698,1472.0455580624318,1491.7230190221007,1509.0231521604555,1495.2022424140557,1484.5087029758563,1457.4431452397707,1470.928642415938
Maíz Total,1380.218368657675,1366.9628068062038,1374.8682824025288,1449.7550483928785,1556.5516686959209,1525.77355017158,1554.830361201238,1554.665142563367,1558.2747174573346,1631.7162762337655,1706.1120427785297,1662.2526375559314,1776.460102158805,2106.4111469238514,2042.534269103081,2051.966886341552,2098.9047626414085,2224.9358386042823,2205.562234945122,2214.533523764157,2179.682406962426,2183.373782259443,2198.2751279194376,2159.5055428968503,2104.3673775481693,2279.159721587383,2426.840799380061,2405.72620841544,2504.6079099998233,2842.746335620996,2768.1860377627954
Sorgo,2713.1842713955284,2653.398422831393,2910.0041858518207,2847.6190476190477,2878.362573099415,3068.447582702394,3138.9443736772455,2961.0734052233593,3063.976267956984,3299.3001494646346,3212.8942355010495,3022.7566891754873,3294.8407021406038,3179.6615222728865,3040.647089058502,3202.478481591401,3316.8394602215726,3195.851331967635,3236.7470775191628,3206.350414985152,3035.54485837868,2850.5957000045646,2680.980264584689,2590.561084983047,2770.5089543971935,2709.8299741020155,3204.948236532725,3062.608971310826,2640.36650547213,2656.451197527685,2774.7134670487108
Soya,1980.07722007722,1885.0049003593597,1915.766738660907,1998.6224709427465,1924.4234592445328,1945.0533865510465,2136.2958769695256,1932.361773538244,2107.4647859201364,2139.5564982361566,2077.9974225617893,2119.6398434255516,2036.0591570533013,2059.6417487885883,2352.5192323949614,2292.673839657683,2112.010959212945,1997.8035270898322,1519.2130357329982,1667.8686722989216,1916.4031879206188,2112.2003115619896,2020.4275534441804,2147.3633784132367,2226.32007007007,2147.545363006802,2724.975427248803,2503.8138510257468,2673.366179192409,2590.938004599501,2838.7916237555783
Trigo,1818.627450980392,1631.8537859007834,1717.6724137931035,1848.3245149911816,1985.200845665962,1748.9536830357142,1877.3246520332177,2054.7166494110293,2119.2841009806443,2182.4199278641577,2124.373981330568,2049.7533844054988,2153.701221448835,2141.7714118678746,1855.2690129449838,2039.5210384959714,2089.853813719797,2154.213679480779,2389.507632767147,2254.1788544003634,2394.6823580690857,1847.105984949715,1696.2431405656396,1668.890166762507,1596.44511202904,1519.6078431372548,1693.7905844155846,1477.9931584948688,1550.3453289712832,1584.5771144278606,1647.8163493840984
Maní,1480.0995024875622,1409.3959731543623,1598.1308411214955,1420.8955223880598,1166.6305525460455,1294.9464012251149,1150.1991519979442,1311.9816985987989,1423.4485321441844,1470.0485436893202,1629.1709577754893,1290.2738960313025,1630.8763931104356,1434.0391657379398,1644.4261958530078,1519.3614908729855,1432.258064516129,1166.6878172588833,1355.8194774346791,1414.459857082808,1136.6622864651774,1482.873851294904,1106.1295971978984,1434.7946725860154,1378.0641106222502,1387.6632147681225,797.106824925816,1121.9667943805875,1128.648004764741,1489.9049881235153,1660.6769745089844
Hortalizas,14530.792689166787,14165.792235047218,14163.65280289331,14666.666666666666,14655.52995391705,14610.156919417339,14283.031891246872,14268.674106989869,14225.878291854575,14198.14774460667,18488.66588378108,18134.27488834789,18021.68896192882,17787.816356217154,18214.163055417812,15703.07879134109,15620.767501205388,15472.100014017451,15520.85062321788,16163.06960736276,16095.447533082282,15862.376786704592,16492.12527154236,16566.306626432408,17216.995029780875,16609.463151316348,17082.22663418866,16915.22010098984,17375.997061336213,17974.008856933488,18471.79907035132
Permanentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banano exportación,43813.25301204819,45508.982035928144,44224.77064220183,38383.148148148146,43643.69728613231,39659.24303273701,40959.810606918734,41484.24957841484,34928.353799279845,34062.55448997384,36794.57476590404,35450.69135802469,38964.20945722519,37092.51326485908,33707.874806990025,36365.12880741441,33087.18470012529,31860.046795640017,34451.80957619932,34696.30746043708,36505.08308677953,40291.86929255144,38386.80535950835,38478.01795809777,37039.311988820846,32323.744950366417,36062.8453181583,31974.407846832568,36021.19940093235,34977.764700937325,36226.21534467723
Cacao,512.2626204790533,481.78173719376395,468.9509306260575,465.18158923719267,465.128,458.3295039644412,457.42665669123386,466.3635819273058,457.22138764164174,438.51926391685356,455.93024304780715,531.2185903972951,526.503793999141,476.45173159571215,468.83639642854445,482.17190712617327,492.3107415221738,473.9013569098442,463.90496357795246,488.7103086122007,541.9682727700545,545.4784144244621,546.1192814195899,544.7031891379854,563.4661222128516,538.3048510701357,522.0963002938178,535.9484315235611,521.0067391995775,510.0700757241452,504.75513140702265
Caña Azúcar 1/,12944.194444444445,13496.608737416585,14585.898439076402,14820.545835236562,14727.228343537945,13311.651582621595,10770.315978285687,13116.35795132974,11900.62648838276,12302.073400190702,11974.946771385492,12614.558068893266,11339.682769656922,10549.742502169422,10599.166427175,14110.25591095264,14359.828002746533,14535.566899783746,13872.996852234426,12092.41117361437,11515.311230624402,12147.582435560265,12762.862573602144,11377.19247507641,11889.962259936268,10014.525329695754,10979.920264863049,9674.713208521756,9576.221250914778,9987.16781063604,11025.301631454111
Plátano Exp.,12319.078947368422,11401.418439716314,11485.714285714286,12985.714285714286,14947.714285714286,6364.565217391305,6675.4610544586685,9338.598138152234,9905.471800701893,8830.067850880538,9154.595588235294,9575.147102822379,11159.761634506243,10132.88725807612,9416.864522627528,7443.468455101193,7553.118533845699,7597.470285387402,7569.1169671752195,7590.235973994702,7576.19208657423,7434.92755481472,7864.620938628159,8466.79363519076,7661.997744673275,8053.775812995822,8174.407053272073,8174.306300781849,7661.557753936185,8032.043916762415,8635.756563970253
Total Tabaco Negro ,1649.4796594134343,1668.2242990654206,1641.9873356064297,1657.2390234100271,1517.165201254805,1800.9808982963345,1793.1971367365068,1847.4987124463519,1914.7210095618516,1836.2264150943397,1712.0443449212585,1749.7410315912525,1895.0690191857339,1889.9962563386994,1955.2320583640428,1961.2873030377323,2017.8311409156647,2028.1966311735414,1870.3145284228333,1812.5757838212369,1848.1888645483716,1821.3455077956758,1869.050356403771,1772.7488827612437,1673.358348968105,1770.5100660459934,1870.4899040052962,1848.2822944194,1852.1492678318375,1749.609140108238,2017.3985086992543
Palma Africana 2/,2851.0473235065942,3160.8875457292825,2942.1422473238326,2809.8381862586566,2979.959837711569,2676.8961386047367,2775.078266237488,3007.1575873157735,3210.925709751501,3210.9239423134463,3144.156434743065,3330.3139810024886,3371.449138374702,3241.6131417060615,3253.9282451354557,3459.383536931086,3376.9952378391617,3452.955994384859,3506.5865160387625,3436.5338120885694,3394.199484659365,3307.6776459328594,3331.7870895727037,3271.4808912155527,3214.454451940099,3300.643274344757,3175.815730881184,3145.8616830069154,3015.8182611181714,3137.245616640113,3298.5815885373686
Arracacha,8400,9600,10323.076923076924,10207.084814626714,9841.185897435897,9443.802183686577,9984.500745156483,10949.061650815218,11089.095506076177,10455.717519239475,10499.368836291913,10645.713237205464,11014.4201906683,11466.737224272707,11570.560172623997,11589.748349482314,11861.672079336045,11595.462796896401,11659.043248710926,11302.531975985383,10937.676731793961,11861.925331687751,9881.825428457552,8136.569872958258,10664.309484193012,11076.871791452764,9987.179487179486,10834.587441619098,10331.951317373278,10895.817255749345,11433.7985223408
Caña Miel 3/,ND,ND,ND,ND,ND,6203.708458876135,6604.813229920792,8207.030742078005,9100.255015749784,9084.709199532183,6777.152336078105,7286.842424193342,5922.309208855852,4803.406054876499,4233.418002244686,4333.639894012405,4019.985662643122,4169.063321216647,4158.035558827125,4063.9900678259105,3888.448190381755,4039.597593669102,4107.219827586207,3739.98986315256,3655.486975190851,3749.7529644268775,4047.818791946309,4089.52551477171,4051.612903225807,5408.101774355541,5349.459305634604
Caña Panela 4/,5189.376271706696,5164.619686418252,5403.290843276272,5492.348369120746,5589.549357044958,6157.1544621183775,6281.755651241822,5888.224369893227,5923.877153470178,5991.052036508341,6053.792355674024,6228.152587960754,6102.910430812445,6071.635478988948,6222.146775224456,6597.006535095775,6715.527811551126,6703.628896831115,6514.596114033922,6140.893214688508,6408.567370456927,6169.383092155369,6158.685860275181,6176.344897312469,6173.666327735891,6216.216216216216,6286.949050686398,6002.472314968031,6096.9736527423465,5999.837915276747,6099.347568208778
Cocotero,5959.45945945946,5487.412587412587,4479.5144157814875,7522.572509457756,7236.157624469747,7392.193482117845,6986.338252891903,7897.509734673549,9307.51977570842,8009.1398301521895,6617.681760204081,6531.568340051301,6702.727337974594,7192.320261437909,8362.15450035436,6936.952178396495,7169.737736315335,7743.1667916297465,8378.189593727726,7626.037195994278,7413.774939092645,7421.748313688084,7521.517302573203,6858.545680546923,7142.040038131554,6857.100149476831,7154.730493780626,7478.415587446039,7457.723577235773,7279.189927544839,6979.132911081651
Fique,1218.6528497409327,1223.1320368474924,1154.5498314877227,1371.3505965981215,2052.0589611605055,1478.0414620840152,1440.3192552792702,1387.6397192617624,1605.7290805927396,1506.9062704335863,1694.6426532709213,1262.938407261368,1245.9337111575105,1076.0446549691997,1099.444127029472,1127.4767988776061,1186.8141521319508,1226.5214621422476,1120.5196790217806,1167.5987081381477,1140.329306104993,1161.2168782008462,1155.980963584835,1219.5357833655708,1162.9969903373992,1207.1031236628155,1215.7147573456587,1320.5781602473055,1405.0533247441128,1376.4178558360775,1418.5482562854825
Ñame,8859.872611464969,7782.608695652174,5547.26368159204,6228.722234440291,8088.445966988477,11459.399497115812,12793.530285525663,10586.044922709027,11619.766523303782,10988.908313607237,10340.264037107918,10783.150255001961,10203.102240452867,11061.816609755007,11715.113454045382,11591.621011923944,11978.31325301205,11925.121234105924,11611.976194358389,10501.543270169956,10528.851781046389,10887.152354763479,10603.700300701637,10892.847268303474,10992.454841243129,11014.904976800355,11004.968831872799,10523.498202977922,9969.511260916193,12198.886259223165,11632.617231142465
Plátano,6615.38032878239,6299.043459029083,5909.750201450443,7033.126161895344,7077.36107309061,7213.48667425521,6774.282443262172,6382.015434652216,7296.978380873227,6899.903659155501,6965.329193482202,6627.313000580052,6727.762572822181,7116.89825734945,7669.287305635835,7470.690336591065,7527.863561226845,7751.28793377424,7871.008056864621,8048.541350350446,7913.83789879689,7646.977723803322,7843.906711661041,8042.54922458726,8016.794900838766,8107.203783567691,5437.139505879884,8693.464698092124,8790.723891846363,9503.007479208403,9970.4877159146
Yuca,7921.998742928976,8612.903225806453,8847.59671746776,9353.234286816845,9455.464493436632,9108.499075887561,10188.74095839656,9465.119563786482,9858.273690018237,10176.46604767212,9208.281718824921,9027.707225788683,9788.187523789149,9993.894431008719,10410.826478474633,10257.389140892295,10569.985125649122,10533.592067624282,10594.458452021481,10417.842268615539,10664.441058097676,10757.583209018432,10804.347585290208,10908.735740425076,10725.454602673259,10846.211127750385,10776.593005178876,10497.428043481881,10676.617290101321,10949.33872020643,11267.551466311768
Frutales,16344.074844074843,15724.194880264244,15297.256097560976,16537.376586741888,16105.380780471034,16642.6166718932,16594.951567381617,16783.096547554956,16275.236504347627,15573.709514839065,14834.021983448707,13978.934850292793,14789.788958066287,13939.216993538048,14057.33020201614,13973.338593975423,14168.77751207625,14091.73326963652,13934.257672336777,14239.112070434088,14187.598340154844,13492.142385281522,13801.743156429538,13370.14023351705,13848.730055796908,13905.864632137707,14488.178904396958,14146.335727810541,13979.811366721966,14081.437157036218,14494.840934956332
Café,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1081.4388429137468,1092.680263640272,939.3626987839411,1046.9114007722505,898.9941863420299,882.2019672796818,844.8458368708432,915.5778059565575,1061.6890655388586,1098.0000000000007,1130.54860095208
,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,815.4048875569651,823.880918784765,708.2794748830917,789.371196182277,677.8416165018906,665.1802833288799,637.0137610006157,690.3456656912443,800.5135554162995,827.8920000000004,852.4336451178684
"Rendimiento en Términos: 1/ Azúcar. 2/ Aceite crudo. 3/ Miel. 4/ panela, los rendimientos de arroz riego y secano mecanizado está en paddy verde.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUENTE: Evaluaciones Agropecuarias Municipales. Ministerio de Agricultura y Desarrollo Rural - Secretarías de Agricultura Departamentales - UMATA. Años 2006 al 2012 Convenio MADR - CCI. Para el año 2013 Contrato MADR - UT -CRECE Federación Nacional de Cafeteros - 2015 Convenio Interadministrativo CCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND: No disponible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
