Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
"TABLA 14. MAÍZ TECNIFICADO: SUPERFICIE COSECHADA, PRODUCCIÓN Y RENDIMIENTO OBTENIDO POR DEPARTAMENTO, AÑOS AGRÍCOLAS 1987 - 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Departamento,Variable,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antioquia,Superficie,800.0,1300.0,1000.0,400.0,16603.199999999997,13025.376,13036.751999999999,11550.455999999998,9569.779199999999,7428.456,8205.119999999999,6762.0527999999995,6100.632,7300.238399999999,7572.096,4650.0,6445.0,6157.0,4826,4675.0,9915.0,9703.0,5161.0,3307.0,2907.0,3926.0,15.0,35.0,15.0,0.0,0.0
Antioquia,Producción,1600.0,2500.0,2000.0,800.0,31417.9,25617.299,26327.735999999997,24273.5666,17913.0771,13538.3719,14329.917300000001,12336.8535,11066.9922,21337.1429,19759.940057109998,14850.0,16106.0,16705.0,12034,11522.0,22933.0,25321.0,12921.0,6096.0,5184.0,7305.0,57.0,245.0,105.0,0.0,0.0
Antioquia,Rendimiento,2000.0,1923.076923076923,2000.0,2000.0,1892.2798014840516,1966.7224193758398,2019.501176366629,2101.5245285554097,1871.8380775180267,1822.501459253444,1746.4604173979176,1824.4243079557143,1814.0730665281894,2922.800836202829,2609.5733674150456,3193.548387096774,2498.9914662529095,2713.171999350333,2493.576460837132,2464.5989304812833,2312.960161371659,2609.6052767185406,2503.5845766324355,1843.3625642576353,1783.28173374613,1860.6724401426388,3800.0,7000.0,7000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arauca,Superficie,,,,400.0,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Arauca,Producción,,,,1000.0,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Arauca,Rendimiento,,,,2500.0,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlántico,Superficie,1200.0,300.0,400.0,400.0,400.0,,,,,182.0,280.0,,,0.0,32.0,95.0,37.75,522.0,1780,1501.0,0.0,638.0,860.0,1120.0,0.0,437.0,1121.0,751.0,746.0,815.0,1625.0
Atlántico,Producción,2800.0,700.0,900.0,1100.0,1200.0,,,,,596.0,840.0,,,0.0,105.0,302.5,151.0,1959.0,6188.5,3420.0,0.0,1375.0,1838.0,2376.0,0.0,902.0,2424.0,1784.0,1747.0,1710.0,3520.0
Atlántico,Rendimiento,2333.3333333333335,2333.3333333333335,2250.0,2750.0,3000.0,,,,,3274.7252747252746,3000.0,,,,3281.25,3184.2105263157896,4000.0,3752.8735632183907,3476.6853932584268,2278.481012658228,0.0,2155.1724137931037,2137.2093023255816,2121.4285714285716,0.0,2064.0732265446222,2162.3550401427296,2375.499334221038,2341.823056300268,2098.159509202454,2166.153846153846
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolívar,Superficie,4700.0,6600.0,4400.0,4700.0,4600.0,500.0,3300.0,3350.0,2901.0,635.0,840.0,771.0,1350.0,5950.0,6970.0,7370.0,6010.0,6390.0,6652,6962.0,5190.0,5860.0,3019.0,2520.0,2000.0,3050.0,5620.0,3170.0,3000.0,3700.0,4700.0
Bolívar,Producción,10700.0,13200.0,8900.0,9400.0,9100.0,1400.0,7140.0,7541.0,6522.4,1323.0,1894.0,2393.0,4050.0,20600.0,22135.0,22732.0,23930.0,26015.0,22697,22617.0,15447.0,22200.0,9248.0,6930.0,6000.0,12150.0,22310.0,12190.0,11550.0,14800.0,18800.0
Bolívar,Rendimiento,2276.595744680851,2000.0,2022.727272727273,2000.0,1978.2608695652173,2800.0,2163.6363636363635,2251.0447761194027,2248.3281627025162,2083.464566929134,2254.7619047619046,3103.7613488975358,3000.0,3462.18487394958,3175.7532281205167,3084.3962008141116,3981.6971713810317,4071.2050078247257,3412.056524353578,3248.635449583453,2976.300578034682,3788.39590443686,3063.2659821132825,2750.0,3000.0,3983.6065573770493,3969.7508896797153,3845.4258675078863,3850.0,4000.0,4000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boyacá,Superficie,500.0,500.0,500.0,100.0,1300.0,655.0,350.0,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.0,247.0,559.0
Boyacá,Producción,1000.0,1000.0,1000.0,200.0,3100.0,1653.0,945.0,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,50.0,521.0,914.0
Boyacá,Rendimiento,2000.0,2000.0,2000.0,2000.0,2384.6153846153848,2523.664122137405,2700.0,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2000.0,2109.3117408906883,1635.0626118067978
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caldas,Superficie,700.0,400.0,1100.0,900.0,600.0,871.0,688.0,1295.0,916.0,1125.3,355.0,460.0,319.0,234.0,276.0,2001.0,2272.5,4232.0,953,1445.0,1758.0,2279.0,1433.0,843.0,558.0,443.0,380.0,709.0,652.0,638.0,323.0
Caldas,Producción,1500.0,800.0,2500.0,2100.0,1400.0,1738.0,2106.0,3784.0,2422.0,2303.05,851.0,1251.5,884.1,694.3,882.0,8747.0,11547.7,20266.0,5158,6693.0,7674.0,12183.0,6898.0,3957.0,2623.0,1753.0,1754.0,3395.0,2834.0,2124.0,1492.0
Caldas,Rendimiento,2142.8571428571427,2000.0,2272.727272727273,2333.3333333333335,2333.3333333333335,1995.4075774971298,3061.046511627907,2922.007722007722,2644.1048034934497,2046.609792944104,2397.1830985915494,2720.6521739130435,2771.473354231975,2967.0940170940166,3195.6521739130435,4371.314342828586,5081.496149614962,4788.752362948961,5412.381951731374,4631.833910034602,4365.18771331058,5345.765686704695,4813.67759944173,4693.950177935943,4700.716845878136,3957.1106094808124,4615.789473684211,4788.434414668547,4346.625766871166,3329.1536050156737,4619.195046439629
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casanare,Superficie,100.0,200.0,200.0,200.0,500.0,300.0,130.0,300.0,,,60.0,0.0,0.0,,81.0,300.0,323.0,500.0,156,251.0,264.0,346.0,319.0,302.0,324.0,1199.0,1315.0,1413.0,1170.0,608.0,465.0
Casanare,Producción,200.0,400.0,400.0,400.0,1200.0,900.0,299.0,750.0,,,120.0,0.0,0.0,,246.0,760.0,830.0,1265.0,514,1132.0,1193.0,1517.0,1379.0,1329.0,1454.0,5780.0,6926.0,7065.0,4502.0,2756.0,1430.0
Casanare,Rendimiento,2000.0,2000.0,2000.0,2000.0,2400.0,3000.0,2300.0,2500.0,,,2000.0,0.0,0.0,,3037.0370370370374,2533.333333333333,2569.659442724458,2530.0,3294.871794871795,4509.96015936255,4518.939393939394,4384.393063583815,4322.884012539185,4400.662251655629,4487.6543209876545,4820.6839032527105,5266.920152091255,5000.0,3847.863247863248,4532.894736842105,3075.268817204301
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cauca,Superficie,1100.0,700.0,1100.0,1400.0,1300.0,2450.0,2697.0,2092.0,2655.0,1910.0,2339.0,1419.5,1986.0,1734.0,2012.0,2478.0,2531.0,2168.0,2271,1881.0,2197.0,2028.0,1469.0,1339.0,1548.0,2105.0,2281.0,1405.0,1999.0,1644.0,1448.0
Cauca,Producción,2700.0,2300.0,3100.0,3900.0,4000.0,7554.0,8957.0,7484.0,10101.0,6987.0,7650.0,3882.0,6875.0,6048.5,4526.4,7980.0,9250.0,7843.0,8139,6746.0,7468.0,7289.0,5465.0,4600.0,5358.0,8657.0,9255.0,5121.0,7787.0,5748.0,4688.0
Cauca,Rendimiento,2454.5454545454545,3285.714285714286,2818.1818181818185,2785.714285714286,3076.923076923077,3083.265306122449,3321.0975157582498,3577.437858508604,3804.5197740112994,3658.1151832460732,3270.6284737067126,2734.765762592462,3461.7321248741187,3488.1776239907726,2249.7017892644135,3220.338983050847,3654.681943895693,3617.619926199262,3583.8837516512554,3586.390217969165,3399.180700955849,3594.181459566075,3720.217835262083,3435.3995519044065,3461.240310077519,4112.589073634204,4057.4309513371327,3644.839857651246,3895.447723861931,3496.3503649635036,3237.5690607734805
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cesar,Superficie,7800.0,8100.0,10300.0,12100.0,13900.0,7577.0,9624.0,9656.0,9750.0,7497.0,8190.0,4635.0,8095.0,6467.0,6470.0,6943.0,7365.0,7430.0,8230,9121.0,7258.0,7551.0,5918.0,4335.0,2813.0,2890.0,4303.0,2722.0,1329.0,3085.0,4991.0
Cesar,Producción,16800.0,21100.0,15900.0,23800.0,31400.0,17526.0,21087.0,21383.0,24796.0,20811.0,20411.0,11594.0,19066.0,13429.0,17394.0,20358.0,22702.0,24989.0,28703,34169.0,26792.0,30864.0,22548.0,16029.0,10919.0,9483.0,14980.0,8779.0,3179.0,9030.0,16575.0
Cesar,Rendimiento,2153.846153846154,2604.938271604938,1543.6893203883494,1966.9421487603306,2258.9928057553957,2313.052659363864,2191.084788029925,2214.4780447390226,2543.1794871794873,2775.910364145658,2492.185592185592,2501.402373247033,2355.2810376775788,2076.5424462656565,2688.4080370942816,2932.161889673052,3082.416836388323,3363.257065948856,3487.6063183475094,3746.190110733472,3691.3750344447503,4087.4056416368694,3810.070969922271,3697.5778546712804,3881.6210451475295,3281.3148788927338,3481.2921217755056,3225.2020573108007,2392.024078254327,2927.0664505672607,3320.9777599679423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Córdoba,Superficie,21800.0,16400.0,21700.0,24400.0,31400.0,27600.0,26549.0,28845.0,19478.0,18400.0,27440.0,31836.0,33847.0,56222.0,50746.0,46012.0,37977.8,46777.0,41116,42219.0,34612.0,35712.0,39066.0,33030.0,34893.0,30489.0,37055.0,33398.0,27360.0,34084.0,31456.0
