year;month;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31
1975;12;0,5;0,48;0,23;0,23;0,46;0,23;0,18;0,15;0,15;0,15;0,14;0,14;0,12;0,1;0,09;0,09;0,09;0,08;0,08;0,08;0,08;0,08;0,08;0,63;0,63;0,55;0,15;0,13;0,1;0,09;0,08
1976;1;0,07;0,38;0,14;0,1;0,09;0,08;0,07;0,06;0,06;0,06;0,06;0,04;0,04;0,04;0,04;0,03;0,03;0,03;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02
1976;2;0,02;0,02;0,02;0,02;0,02;0,03;0,03;0,03;0,03;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,07;0,05;0,02;0,01;0,01;0,01;;
1976;3;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;;;;;;;;;;
1976;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,09;
1976;5;0,03;0,03;0,03;0,2;0,2;0,2;0,39;0,28;0,06;0,09;0,1;0,03;0,03;0,02;0,02;0,02;0,03;0,03;0,03;0,03;0,02;0,02;0,26;0,2;0,39;0,11;0,07;0,02;0,02;0,05;0,08
1976;6;0,07;0,07;0,07;1,83;2,02;2,81;3,76;2,35;3,58;3,05;4,02;5,23;6,25;6,55;3,52;2,4;2,4;2,81;2,81;3,5;2,01;2,01;2,81;3,19;3,23;2,84;5,29;2,4;4,77;3,76;
1976;7;1,32;2,4;2,4;2,4;3,76;4,18;3,71;1,69;2,84;1,65;0,58;0,26;0,09;0,05;0,09;0,02;0,88;0,53;0,29;0,08;0,07;0,07;0,07;0,07;0,07;0,07;0,07;0,07;0,07;0,07;0,07
1976;8;0,07;0,07;0,07;0,07;0,07;0,07;0,07;0,07;0,07;0,05;0,05;0,03;0,03;0,03;0,03;0,03;0,02;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,02;0,07;0,08;0,08;5,37
1976;9;5,66;2,23;1,16;0,2;0,16;0,1;0,09;2,6;6,21;6,26;1,48;1,16;0,15;0,15;0,14;0,14;0,14;0,12;0,12;0,12;0,12;0,11;0,15;0,46;0,56;2,23;7,55;8,9;10,64;6,73;
1976;10;2,02;1,01;0,61;0,56;0,51;0,48;2,23;4,02;4,55;1,01;2,8;7,55;7,9;1,65;1,01;0,68;0,42;0,15;0,15;0,12;0,08;0,08;0,25;2,6;0,71;0,42;0,28;0,58;1,83;1,16;0,51
1976;11;0,28;0,14;0,11;0,09;0,08;0,08;0,08;0,08;0,15;0,15;0,15;0,15;0,26;0,26;0,15;0,15;0,14;0,12;0,08;0,08;0,08;0,08;0,08;0,08;0,07;0,06;0,02;0,02;0,02;0,02;
1976;12;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,08;0,08;0,02;0,02;0,02;0,02;0,02;0,02;0,01;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02
1977;1;0,02;0,02;0,02;0,02;0,02;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;;;;;;;;
1977;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1977;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1977;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1977;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1977;6;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;
1977;7;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,07;0,07;0,08;0,08;0,08;0,08;2,17;2,17;5,37;5,37;7,88
1977;8;8,69;8,69;9,95;10,8;2,32;2,01;2,77;2,52;2,41;2,17;1,45;1,01;0,63;0,6;3,83;2,4;1,26;0,52;0,39;0,46;0,57;0,54;0,13;0,09;0,08;0,08;0,08;0,08;0,07;0,04;0,03
1977;9;0,03;0,05;0,05;0,04;0,03;0,03;0,03;0,03;0,02;0,09;0,13;0,12;0,12;0,12;0,08;0,05;0,05;0,04;0,03;0,03;0,02;0,03;0,11;3;4,88;9,46;8,42;9,25;11,42;6,59;
1977;10;5,17;10,36;9,53;6,88;9,25;7,46;4,79;2,44;1,76;1,39;4,56;6,31;4,28;2,82;13,6;12,42;8,67;5,35;2,75;2,4;1,03;0,46;0,26;0,34;0,28;0,11;0,12;0,14;0,14;0,12;0,1
1977;11;0,29;0,5;0,78;0,38;0,71;1,36;0,63;0,29;0,11;0,1;0,14;0,1;0,13;0,24;0,09;0,29;1,73;1;1,35;2,91;3,23;4,23;1,3;0,43;0,11;0,11;1,48;1,26;0,58;0,31;
1977;12;1,04;0,53;0,44;0,42;0,42;0,11;0,11;0,07;0,06;0,05;0,04;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,02;0,02;0,02;0,02;0,02;0,02;0,02
1978;1;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,01;0,01;0,02;0,02;0,02;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01
1978;2;0,01;0,01;0,01;0,01;0,01;;;;;;;;;;;;;;;;;;;;;;;;;;
1978;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1978;4;;;;;;;;;;;;;;;;;0,08;0,06;0,27;0,31;0,21;0,09;0,1;0,16;0,1;0,06;0,16;0,44;0,23;0,18;
1978;5;0,21;0,13;0,08;0,29;0,795;1,3;1,81;1,19;0,45;0,14;0,16;2,97;3,42;1,08;1,43;1,78;0,56;0,15;0,06;0,52;0,79;1,3;1,27;0,86;0,43;0,18;0,11;0,09;0,05;0,38;0,46
